Date,ClientName,Side,Symbol,OrdType,TaskQty,ClOrdID,StartTime,EndTime,CancelFlag,OrderCount,CancelledCount,FilledQty,AvgPx,Status,TWAP,VWAP,BasketID,Fee,OtherFee,CumVolPercentage(%),Pnl,CumQtyBuy,CumQtySell,AvgPxBuy,AvgPxSell,EodPrice
2022-06-14,ruifeng6,0,603806.SH,"T0	",1100,"20838434203000167	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,72.08
2022-06-14,ruifeng6,0,603919.SH,"T0	",2600,"20838434203000168	","93003000	","145500000	",2,6,0,2600,0.0,null,null,null,,-25.4943,-99.888629,0,-336.0,2600,2600,32.7496153846,32.6203846154,32.67
2022-06-14,ruiding2,0,000028.SZ,"T0	",900,"20838434203000169	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,29.38
2022-06-14,ruiding2,0,000034.SZ,"T0	",1700,"20838434203000170	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,15.17
2022-06-14,ruiding2,0,000035.SZ,"T0	",4900,"20838434203000171	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,5.28
2022-06-14,ruiding2,0,000059.SZ,"T0	",3800,"20838434203000172	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,6.79
2022-06-14,ruiding2,0,000156.SZ,"T0	",3300,"20838434203000173	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,7.84
2022-06-14,ruiding2,0,000338.SZ,"T0	",2000,"20838434203000174	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,12.84
2022-06-14,ruiding2,0,000536.SZ,"T0	",12900,"20838434203000175	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,1.97
2022-06-14,ruiding2,0,000625.SZ,"T0	",1500,"20838434203000176	","93003000	","145500000	",2,3,0,1500,0.0,null,null,null,,-7.779,-30.464982,0,-130.0,1500,1500,17.33,17.2433333333,18.69
2022-06-14,ruiding2,0,000685.SZ,"T0	",3300,"20838434203000177	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,7.85
2022-06-14,ruiding2,0,000703.SZ,"T0	",2200,"20838434203000178	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,12.12
2022-06-14,ruiding2,0,000729.SZ,"T0	",3200,"20838434203000179	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,8.5
2022-06-14,ruiding2,0,000750.SZ,"T0	",7100,"20838434203000180	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,3.73
2022-06-14,ruiding2,0,000783.SZ,"T0	",4400,"20838434203000181	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,6.13
2022-06-14,ruiding2,0,000881.SZ,"T0	",2900,"20838434203000182	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,8.72
2022-06-14,ruiding2,0,000883.SZ,"T0	",4900,"20838434203000183	","93003000	","145500000	",2,4,1,4900,0.0,null,null,null,,-7.93095,-30.955835,0,-341.0,4900,4900,5.43,5.3604081633,5.4
2022-06-14,ruiding2,0,000976.SZ,"T0	",6000,"20838434203000184	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,4.31
2022-06-14,ruiding2,0,002008.SZ,"T0	",800,"20838434203000185	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,30.99
2022-06-14,ruiding2,0,002051.SZ,"T0	",2900,"20838434203000186	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,8.73
2022-06-14,ruiding2,0,002074.SZ,"T0	",600,"20838434203000187	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,44.82
2022-06-14,ruiding2,0,002145.SZ,"T0	",3400,"20838434203000188	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,7.49
2022-06-14,ruiding2,0,002176.SZ,"T0	",1100,"20838434203000189	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,23.66
2022-06-14,ruiding2,0,002195.SZ,"T0	",11300,"20838434203000190	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,2.26
2022-06-14,ruiding2,0,002216.SZ,"T0	",1400,"20838434203000191	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,19.04
2022-06-14,ruiding2,0,002240.SZ,"T0	",400,"20838434203000192	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,60.76
2022-06-14,ruiding2,0,002241.SZ,"T0	",700,"20838434203000193	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,36.9
2022-06-14,ruiding2,0,002245.SZ,"T0	",1100,"20838434203000194	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,22.71
2022-06-14,ruiding2,0,002249.SZ,"T0	",4400,"20838434203000195	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,6.05
2022-06-14,ruiding2,0,002276.SZ,"T0	",3400,"20838434203000196	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,7.8
2022-06-14,ruiding2,0,002344.SZ,"T0	",5700,"20838434203000197	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,4.53
2022-06-14,ruiding2,0,002372.SZ,"T0	",1300,"20838434203000198	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,20.34
2022-06-14,ruiding2,0,002382.SZ,"T0	",2900,"20838434203000199	","93003000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,8.97
2022-06-14,ruiding2,0,002389.SZ,"T0	",1400,"20838434203000200	","93003000	","145500000	",0,1,1,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,17.62
2022-06-14,ruiding2,0,002497.SZ,"T0	",800,"20838434204000000	","93004000	","145500000	",2,3,0,800,0.0,null,null,null,,-7.77795,-30.532361,0,13.0,800,800,32.4,32.41625,32.58
2022-06-14,ruiding2,0,002505.SZ,"T0	",8300,"20838434204000001	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,3.12
2022-06-14,ruiding2,0,002556.SZ,"T0	",2100,"20838434204000002	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,12.2
2022-06-14,ruiding2,0,002601.SZ,"T0	",1200,"20838434204000003	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,20.65
2022-06-14,ruiding2,0,002626.SZ,"T0	",1000,"20838434204000004	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,24.64
2022-06-14,ruiding2,0,002756.SZ,"T0	",200,"20838434204000005	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,137.37
2022-06-14,ruiding2,0,002807.SZ,"T0	",6000,"20838434204000006	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,4.36
2022-06-14,ruiding2,0,002812.SZ,"T0	",100,"20838434204000007	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,230.19
2022-06-14,ruiding2,0,300034.SZ,"T0	",700,"20838434204000008	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,36.88
2022-06-14,ruiding2,0,300171.SZ,"T0	",800,"20838434204000009	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,30.17
2022-06-14,ruiding2,0,300207.SZ,"T0	",800,"20838434204000010	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,30.18
2022-06-14,ruiding2,0,300224.SZ,"T0	",1900,"20838434204000011	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,13.6
2022-06-14,ruiding2,0,300226.SZ,"T0	",1100,"20838434204000012	","93004000	","145500000	",2,5,1,1100,0.0,null,null,null,,-7.25175,-28.455202,0,-11.0,1100,1100,21.98,21.97,22.11
2022-06-14,ruiding2,0,600050.SH,"T0	",7400,"20838434204000013	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,3.47
2022-06-14,ruiding2,0,600075.SH,"T0	",3600,"20838434204000014	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,6.96
2022-06-14,ruiding2,0,600094.SH,"T0	",7100,"20838434204000015	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,3.7
2022-06-14,ruiding2,0,600123.SH,"T0	",1300,"20838434204000016	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,18.96
2022-06-14,ruiding2,0,600141.SH,"T0	",600,"20838434204000017	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,46.51
2022-06-14,ruiding2,0,600150.SH,"T0	",1300,"20838434204000018	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,19.84
2022-06-14,ruiding2,0,600176.SH,"T0	",1500,"20838434204000019	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,16.72
2022-06-14,ruiding2,0,600256.SH,"T0	",2200,"20838434204000020	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,11.71
2022-06-14,ruiding2,0,600258.SH,"T0	",1200,"20838434204000021	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,21.41
2022-06-14,ruiding2,0,600383.SH,"T0	",2200,"20838434204000022	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,11.66
2022-06-14,ruiding2,0,600406.SH,"T0	",800,"20838434204000023	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,32.09
2022-06-14,ruiding2,0,600459.SH,"T0	",1400,"20838434204000024	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,18.24
2022-06-14,ruiding2,0,600486.SH,"T0	",200,"20838434204000025	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,147.69
2022-06-14,ruiding2,0,600497.SH,"T0	",4400,"20838434204000026	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,5.78
2022-06-14,ruiding2,0,600499.SH,"T0	",1500,"20838434204000027	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,16.95
2022-06-14,ruiding2,0,600522.SH,"T0	",1400,"20838434204000028	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,18.32
2022-06-14,ruiding2,0,600536.SH,"T0	",500,"20838434204000029	","93004000	","145500000	",2,2,0,500,0.0,null,null,null,,-5.99775,-23.57667,0,75.0,500,500,39.91,40.06,41.84
2022-06-14,ruiding2,0,600660.SH,"T0	",600,"20838434204000030	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,43.38
2022-06-14,ruiding2,0,600673.SH,"T0	",3000,"20838434204000031	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,8.5
2022-06-14,ruiding2,0,600685.SH,"T0	",1500,"20838434204000032	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,16.44
2022-06-14,ruiding2,0,600705.SH,"T0	",7400,"20838434204000033	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,3.57
2022-06-14,ruiding2,0,600711.SH,"T0	",3200,"20838434204000034	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,8.04
2022-06-14,ruiding2,0,600835.SH,"T0	",2000,"20838434204000035	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,12.91
2022-06-14,ruiding2,0,600998.SH,"T0	",2100,"20838434204000036	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,11.75
2022-06-14,ruiding2,0,601021.SH,"T0	",600,"20838434204000037	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,45.5
2022-06-14,ruiding2,0,601155.SH,"T0	",1100,"20838434204000038	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,24.13
2022-06-14,ruiding2,0,601225.SH,"T0	",1200,"20838434204000039	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,21.81
2022-06-14,ruiding2,0,601238.SH,"T0	",1500,"20838434204000040	","93004000	","145500000	",2,3,0,1500,0.0,null,null,null,,-7.31415,-28.655101,0,-101.0,1500,1500,16.2873333333,16.22,17.18
2022-06-14,ruiding2,0,601336.SH,"T0	",900,"20838434204000041	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,29.83
2022-06-14,ruiding2,0,601669.SH,"T0	",3300,"20838434204000042	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,7.91
2022-06-14,ruiding2,0,601800.SH,"T0	",2900,"20838434204000043	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,9.01
2022-06-14,ruiding2,0,601801.SH,"T0	",5000,"20838434204000044	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,5.05
2022-06-14,ruiding2,0,601808.SH,"T0	",1600,"20838434204000045	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,16.03
2022-06-14,ruiding2,0,601901.SH,"T0	",3900,"20838434204000046	","93004000	","145500000	",0,1,1,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,6.95
2022-06-14,ruiding2,0,601965.SH,"T0	",1700,"20838434204000047	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,15.22
2022-06-14,ruiding2,0,603308.SH,"T0	",1700,"20838434204000048	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,15.07
2022-06-14,ruiding2,0,603444.SH,"T0	",100,"20838434204000049	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,354.7
2022-06-14,ruiding2,0,603588.SH,"T0	",1700,"20838434204000050	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,14.6
2022-06-14,ruiding2,0,603806.SH,"T0	",300,"20838434204000051	","93004000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,72.08
2022-06-14,ruiding2,0,603919.SH,"T0	",800,"20838434204000052	","93004000	","145500000	",2,6,0,800,0.0,null,null,null,,-7.8468,-30.755074,0,-82.0,800,800,32.74625,32.64375,32.67
2022-06-14,ruizeng8,0,603444.SH,"T0	",100,"20838434205000000	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,354.7
2022-06-14,ruizeng8,0,000028.SZ,"T0	",1100,"20838434205000001	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,29.38
2022-06-14,ruizeng8,0,000338.SZ,"T0	",2400,"20838434205000002	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,12.84
2022-06-14,ruizeng8,0,300226.SZ,"T0	",1400,"20838434205000003	","93005000	","145500000	",2,5,1,1400,0.0,null,null,null,,-9.2295,-36.215711,0,-14.0,1400,1400,21.98,21.97,22.11
2022-06-14,ruizeng8,0,000034.SZ,"T0	",2000,"20838434205000004	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,15.17
2022-06-14,ruizeng8,0,600050.SH,"T0	",8900,"20838434205000005	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,3.47
2022-06-14,ruizeng8,0,000536.SZ,"T0	",15700,"20838434205000006	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,1.97
2022-06-14,ruizeng8,0,603588.SH,"T0	",2000,"20838434205000007	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,14.6
2022-06-14,ruizeng8,0,000625.SZ,"T0	",1900,"20838434205000008	","93005000	","145500000	",2,3,0,1900,0.0,null,null,null,,-9.85335,-38.588614,0,-165.0,1900,1900,17.33,17.2431578947,18.69
2022-06-14,ruizeng8,0,000035.SZ,"T0	",5900,"20838434205000009	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,5.28
2022-06-14,ruizeng8,0,600075.SH,"T0	",4400,"20838434205000010	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,6.96
2022-06-14,ruizeng8,0,603806.SH,"T0	",400,"20838434205000011	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,72.08
2022-06-14,ruizeng8,0,000685.SZ,"T0	",4000,"20838434205000012	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,7.85
2022-06-14,ruizeng8,0,000059.SZ,"T0	",4600,"20838434205000013	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,6.79
2022-06-14,ruizeng8,0,600094.SH,"T0	",8600,"20838434205000014	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,3.7
2022-06-14,ruizeng8,0,603919.SH,"T0	",1000,"20838434205000015	","93005000	","145500000	",2,6,0,1000,0.0,null,null,null,,-9.8073,-38.433383,0,-114.0,1000,1000,32.748,32.634,32.67
2022-06-14,ruizeng8,0,000703.SZ,"T0	",2700,"20838434205000016	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,12.12
2022-06-14,ruizeng8,0,000156.SZ,"T0	",4000,"20838434205000017	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,7.84
2022-06-14,ruizeng8,0,000729.SZ,"T0	",3900,"20838434205000018	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,8.5
2022-06-14,ruizeng8,0,600123.SH,"T0	",1600,"20838434205000019	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,18.96
2022-06-14,ruizeng8,0,000750.SZ,"T0	",8700,"20838434205000020	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,3.73
2022-06-14,ruizeng8,0,000783.SZ,"T0	",5300,"20838434205000021	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,6.13
2022-06-14,ruizeng8,0,600141.SH,"T0	",700,"20838434205000022	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,46.51
2022-06-14,ruizeng8,0,000881.SZ,"T0	",3600,"20838434205000023	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,8.72
2022-06-14,ruizeng8,0,600150.SH,"T0	",1600,"20838434205000024	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,19.84
2022-06-14,ruizeng8,0,000883.SZ,"T0	",6000,"20838434205000025	","93005000	","145500000	",2,4,1,6000,0.0,null,null,null,,-9.71175,-37.907882,0,-415.0,6000,6000,5.43,5.3608333333,5.4
2022-06-14,ruizeng8,0,600176.SH,"T0	",1900,"20838434205000026	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,16.72
2022-06-14,ruizeng8,0,000976.SZ,"T0	",7200,"20838434205000027	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,4.31
2022-06-14,ruizeng8,0,600256.SH,"T0	",2700,"20838434205000028	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,11.71
2022-06-14,ruizeng8,0,002008.SZ,"T0	",1000,"20838434205000029	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,30.99
2022-06-14,ruizeng8,0,600258.SH,"T0	",1400,"20838434205000030	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,21.41
2022-06-14,ruizeng8,0,002051.SZ,"T0	",3600,"20838434205000031	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,8.73
2022-06-14,ruizeng8,0,600383.SH,"T0	",2700,"20838434205000032	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,11.66
2022-06-14,ruizeng8,0,002074.SZ,"T0	",700,"20838434205000033	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,44.82
2022-06-14,ruizeng8,0,600406.SH,"T0	",900,"20838434205000034	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,32.09
2022-06-14,ruizeng8,0,002145.SZ,"T0	",4100,"20838434205000035	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,7.49
2022-06-14,ruizeng8,0,600459.SH,"T0	",1700,"20838434205000036	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,18.24
2022-06-14,ruizeng8,0,002176.SZ,"T0	",1300,"20838434205000037	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,23.66
2022-06-14,ruizeng8,0,600486.SH,"T0	",200,"20838434205000038	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,147.69
2022-06-14,ruizeng8,0,002195.SZ,"T0	",13800,"20838434205000039	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,2.26
2022-06-14,ruizeng8,0,600497.SH,"T0	",5400,"20838434205000040	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,5.78
2022-06-14,ruizeng8,0,002216.SZ,"T0	",1600,"20838434205000041	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,19.04
2022-06-14,ruizeng8,0,600499.SH,"T0	",1800,"20838434205000042	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,16.95
2022-06-14,ruizeng8,0,002240.SZ,"T0	",500,"20838434205000043	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,60.76
2022-06-14,ruizeng8,0,600522.SH,"T0	",1600,"20838434205000044	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,18.32
2022-06-14,ruizeng8,0,002241.SZ,"T0	",800,"20838434205000045	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,36.9
2022-06-14,ruizeng8,0,600536.SH,"T0	",600,"20838434205000046	","93005000	","145500000	",2,2,0,600,0.0,null,null,null,,-7.1973,-28.292003,0,90.0,600,600,39.91,40.06,41.84
2022-06-14,ruizeng8,0,002245.SZ,"T0	",1400,"20838434205000047	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,22.71
2022-06-14,ruizeng8,0,600660.SH,"T0	",700,"20838434205000048	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,43.38
2022-06-14,ruizeng8,0,002249.SZ,"T0	",5300,"20838434205000049	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,6.05
2022-06-14,ruizeng8,0,600673.SH,"T0	",3700,"20838434205000050	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,8.5
2022-06-14,ruizeng8,0,002276.SZ,"T0	",4200,"20838434205000051	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,7.8
2022-06-14,ruizeng8,0,600685.SH,"T0	",1900,"20838434205000052	","93005000	","145500000	",0,0,0,0,0.0,null,null,null,,0.0,0.0,0,0.0,0,0,0.0,0.0,16.44
