交易日期,账户名称,资金账号,证券代码,证券名称,证券类别,交易市场,交易方向,母单编号,篮子编号,算法类型,算法实例,母单状态,任务数量,成交数量,成交金额,成交均价,交易费用,其他费用,开始时间,结束时间,子单委托笔数,子单撤单笔数,时段市场交易量占比(%),状态标识,TWAP价格,VWAP价格,基准绩效(BPS),基准绩效(元)
20230609	,jltest2	,202305181001	,601588.SH	,北辰实业,股票,上交所,卖出,6880535330110003500	,20236099116393220	,VWAP	,kf_vwap_plus	,全部成交,19400,19400,42093.00,2.170,0.00,45.40,09:30:00	,10:30:00	,9,0,0.03387796,正常,2.1580402777,2.1660605101,16.97,71.43
20230609	,jltest2	,202305181001	,603337.SH	,杰克股份,股票,上交所,卖出,6880535330110003700	,20236099116393422	,VWAP	,kf_vwap_plus	,全部成交,200,200,3650.00,18.250,0.00,3.94,09:30:00	,10:30:00	,2,1,0.05497526,正常,18.1719875000,18.1673117097,45.31,16.54
20230609	,jltest2	,202305181001	,603916.SH	,苏博特,股票,上交所,卖出,6880535330110003900	,20236099116393524	,VWAP	,kf_vwap_plus	,全部成交,700,700,9505.00,13.579,0.00,10.25,09:30:00	,10:30:00	,3,1,0.10210988,正常,13.5074646128,13.5112904355,49.55,47.10
20230609	,jltest2	,202305181001	,601963.SH	,重庆银行,股票,上交所,卖出,6880535330110004100	,20236099116393321	,VWAP	,kf_vwap_plus	,全部成交,900,900,7668.00,8.520,0.00,8.27,09:30:00	,10:30:00	,1,0,0.02716658,正常,8.6280458333,8.6112311471,-107.08,-82.11
20230609	,jltest2	,202305181001	,603960.SH	,克来机电,股票,上交所,卖出,6880535330110004300	,20236099116393625	,VWAP	,kf_vwap_plus	,全部成交,600,600,9602.00,16.003,0.00,10.36,09:30:00	,10:30:00	,2,0,0.07172744,正常,16.0383541666,16.0429420203,-24.75,-23.77
20230609	,jltest2	,202305181001	,603612.SH	,索通发展,股票,上交所,卖出,6880535330110004500	,20236099116393423	,VWAP	,kf_vwap_plus	,全部成交,2500,2500,44859.00,17.944,0.00,48.39,09:30:00	,10:30:00	,9,2,0.07129210,正常,17.9407583333,17.9029081472,22.68,101.73
20230609	,jltest2	,202305181001	,000035.SZ	,中国天楹,股票,深交所,买入,6880535330110004700	,20236099116394927	,VWAP	,kf_vwap_plus	,全部成交,2800,2800,12953.00,4.626,0.00,1.02,09:30:00	,10:30:00	,14,0,0.13236893,正常,4.6264833333,4.6261636647,0.20,0.26
20230609	,jltest2	,202305181001	,000935.SZ	,四川双马,股票,深交所,买入,6880535330110004900	,20236099116395129	,VWAP	,kf_vwap_plus	,全部成交,1600,1600,26320.00,16.450,0.00,2.07,09:30:00	,10:30:00	,3,0,0.18968403,正常,16.4274333333,16.4277043015,-13.55,-35.67
20230609	,jltest2	,202305181001	,000958.SZ	,电投产融,股票,深交所,买入,6880535330110005100	,20236099116395130	,VWAP	,kf_vwap_plus	,全部成交,3000,3000,13265.00,4.422,0.00,1.04,09:30:00	,10:30:00	,8,0,0.03828777,正常,4.4281333333,4.4314919468,22.22,29.48
20230609	,jltest2	,202305181001	,000557.SZ	,西部创业,股票,深交所,买入,6880535330110005300	,20236099116395028	,VWAP	,kf_vwap_plus	,全部成交,3600,3600,19916.00,5.532,0.00,1.57,09:30:00	,10:30:00	,2,0,0.11114404,正常,5.5537083333,5.5551823997,41.50,82.66
20230609	,jltest2	,202305181001	,300224.SZ	,正海磁材,股票,深交所,买入,6880535330110005500	,20236099116395433	,VWAP	,kf_vwap_plus	,全部成交,2300,2300,26319.00,11.443,0.00,2.07,09:30:00	,10:30:00	,3,0,0.12532353,正常,11.4336885928,11.4867821822,38.22,100.60
20230609	,jltest2	,202305181001	,002239.SZ	,奥特佳,股票,深交所,买入,6880535330110005700	,20236099116395332	,VWAP	,kf_vwap_plus	,全部成交,5400,5400,13305.00,2.464,0.00,1.05,09:30:00	,10:30:00	,4,2,0.06710865,正常,2.4642916666,2.4627101479,-4.78,-6.37
20230609	,jltest2	,202305181001	,000982.SZ	,中银绒业,股票,深交所,买入,6880535330110005900	,20236099116395231	,VWAP	,kf_vwap_plus	,全部成交,8600,8600,13017.00,1.514,0.00,1.02,09:30:00	,10:30:00	,3,0,0.03137896,正常,1.5073250000,1.5043358789,-61.24,-79.71
20230609	,jltest2	,202305181001	,300318.SZ	,博晖创新,股票,深交所,买入,6880535330110006100	,20236099116395734	,VWAP	,kf_vwap_plus	,全部成交,3600,3600,19892.00,5.526,0.00,1.57,09:30:00	,10:30:00	,3,0,0.24846470,正常,5.5218859283,5.5240575941,-2.71,-5.39
20230609	,jltest2	,202305181001	,600184.SH	,光电股份,股票,上交所,买入,6880535330110006300	,20236099116395936	,VWAP	,kf_vwap_plus	,全部成交,2200,2200,26590.00,12.086,0.00,2.09,09:30:00	,10:30:00	,3,0,0.27056943,正常,12.0944291666,12.0893973680,2.51,6.67
20230609	,jltest2	,202305181001	,600323.SH	,瀚蓝环境,股票,上交所,买入,6880535330110006500	,20236099116396038	,VWAP	,kf_vwap_plus	,全部成交,1400,1400,26834.00,19.167,0.00,2.11,09:30:00	,10:30:00	,3,0,0.33003300,正常,19.1782166666,19.1807072135,7.08,18.99
20230609	,jltest2	,202305181001	,600366.SH	,宁波韵升,股票,上交所,买入,6880535330110006700	,20236099116396139	,VWAP	,kf_vwap_plus	,全部成交,2600,2600,19900.00,7.654,0.00,1.57,09:30:00	,10:30:00	,2,0,0.08092866,正常,7.6510500000,7.6518946956,-2.55,-5.07
20230609	,jltest2	,202305181001	,300596.SZ	,利安隆,股票,深交所,买入,6880535330110006900	,20236099116395835	,VWAP	,kf_vwap_plus	,全部成交,700,700,26738.00,38.197,0.00,2.10,09:30:00	,10:30:00	,3,0,0.37253858,正常,38.2570100083,38.2423257051,11.83,31.63
20230609	,jltest2	,202305181001	,600185.SH	,格力地产,股票,上交所,买入,6880535330110007100	,20236099116395937	,VWAP	,kf_vwap_plus	,全部成交,2600,2600,19308.00,7.426,0.00,1.52,09:30:00	,10:30:00	,3,0,0.04762079,正常,7.4017250000,7.4051258287,-28.32,-54.67
20230609	,jltest2	,202305181001	,600400.SH	,红豆股份,股票,上交所,买入,6880535330110007300	,20236099116396240	,VWAP	,kf_vwap_plus	,全部成交,4200,4200,13020.00,3.100,0.00,1.02,09:30:00	,10:30:00	,8,5,0.20078401,正常,3.0995250000,3.1007734965,2.50,3.25
20230609	,jltest2	,202305181001	,600869.SH	,远东股份,股票,上交所,买入,6880535330110007500	,20236099116396543	,VWAP	,kf_vwap_plus	,全部成交,3800,3800,19650.00,5.171,0.00,1.55,09:30:00	,10:30:00	,3,0,0.15127991,正常,5.1691541666,5.1683864803,-5.16,-10.13
20230609	,jltest2	,202305181001	,600770.SH	,综艺股份,股票,上交所,买入,6880535330110007700	,20236099116396442	,VWAP	,kf_vwap_plus	,全部成交,3700,3700,19721.00,5.330,0.00,1.55,09:30:00	,10:30:00	,2,0,0.19283890,正常,5.3268458333,5.3277010475,-4.31,-8.51
20230609	,jltest2	,202305181001	,600717.SH	,天津港,股票,上交所,买入,6880535330110007900	,20236099116396341	,VWAP	,kf_vwap_plus	,全部成交,2800,2800,13031.00,4.654,0.00,1.03,09:30:00	,10:30:00	,2,0,0.05792537,正常,4.6520916666,4.6548816812,2.05,2.67
20230609	,jltest2	,202305181001	,600882.SH	,妙可蓝多,股票,上交所,买入,6880535330110008100	,20236099116396644	,VWAP	,kf_vwap_plus	,全部成交,1200,1200,25865.00,21.554,0.00,2.03,09:30:00	,10:30:00	,6,2,0.06450826,正常,21.6011958333,21.6124451478,27.04,69.93
20230609	,jltest2	,202305181001	,600990.SH	,四创电子,股票,上交所,买入,6880535330110008300	,20236099116396745	,VWAP	,kf_vwap_plus	,全部成交,900,900,27086.00,30.096,0.00,2.13,09:30:00	,10:30:00	,4,1,0.28555111,正常,30.0680041666,30.0307411637,-21.54,-58.33
20230609	,jltest2	,202305181001	,601330.SH	,绿色动力,股票,上交所,买入,6880535330110008500	,20236099116396846	,VWAP	,kf_vwap_plus	,全部成交,2700,2700,19950.00,7.389,0.00,1.57,09:30:00	,10:30:00	,2,0,0.31824611,正常,7.3949375520,7.3911232909,3.02,6.03
20230609	,jltest2	,202305181001	,601777.SH	,力帆科技,股票,上交所,买入,6880535330110008700	,20236099116396847	,VWAP	,kf_vwap_plus	,全部成交,4000,4000,13264.00,3.316,0.00,1.04,09:30:00	,10:30:00	,16,3,0.10301218,正常,3.3215625000,3.3252153727,27.79,36.86
20230609	,jltest2	,202305181001	,603601.SH	,再升科技,股票,上交所,买入,6880535330110008900	,20236099116396948	,VWAP	,kf_vwap_plus	,全部成交,3200,3200,13205.00,4.127,0.00,1.04,09:30:00	,10:30:00	,12,1,0.18594543,正常,4.1328250000,4.1322269580,13.73,18.13
20230609	,jltest2	,202305181001	,603609.SH	,禾丰股份,股票,上交所,买入,6880535330110009100	,20236099116397149	,VWAP	,kf_vwap_plus	,全部成交,2600,2600,23710.00,9.119,0.00,1.87,09:30:00	,10:30:00	,3,0,0.12273414,正常,9.1250834028,9.1235644826,4.75,11.27
20230609	,jltest2	,202305181001	,605008.SH	,长鸿高科,股票,上交所,买入,6880535330110009300	,20236099116397350	,VWAP	,kf_vwap_plus	,全部成交,900,900,12670.00,14.078,0.00,1.00,09:30:00	,10:30:00	,2,0,0.55147059,正常,14.0887916666,14.0946813725,12.01,15.21
20230609	,jltest2	,202305181001	,605376.SH	,博迁新材,股票,上交所,买入,6880535330110009500	,20236099116397451	,VWAP	,kf_vwap_plus	,全部成交,900,900,26129.00,29.032,0.00,2.06,09:30:00	,10:30:00	,5,1,0.05985320,正常,28.9984041666,29.0255912332,-2.28,-5.97
20230609	,jltest2	,202305181001	,688399.SH	,硕世生物,股票,上交所,买入,6880535330110009700	,20236099116397452	,VWAP	,kf_vwap_plus	,全部成交,453,453,26275.83,58.004,0.00,2.07,09:30:00	,10:30:00	,2,0,0.29287783,正常,57.9870666666,58.0458583324,7.21,18.94
20230609	,jltest2	,202305181001	,688499.SH	,利元亨,股票,上交所,买入,6880535330110009900	,20236099116397753	,VWAP	,kf_vwap_plus	,全部成交,313,313,26079.16,83.320,0.00,2.05,09:30:00	,10:30:00	,1,0,0.12600492,正常,83.4331250000,83.5694295157,29.94,78.07
20230609	,jltest2	,202305181001	,688733.SH	,壹石通,股票,上交所,买入,6880535330110010100	,20236099116397854	,VWAP	,kf_vwap_plus	,全部成交,915,915,26335.08,28.782,0.00,2.07,09:30:00	,10:30:00	,3,0,0.21955872,正常,28.8189291666,28.8542250056,25.27,66.54
20230609	,jltest1	,202304181002	,000791.SZ	,甘肃能源,股票,深交所,卖出,6880535332020000100	,20236099142549663	,VWAP	,kf_vwap_plus	,全部成交,76700,76700,394985.00,5.150,0.00,426.07,09:30:00	,10:30:00	,4,0,3.79590221,正常,5.1552791666,5.1523582104,-5.09,-200.87
20230609	,jltest1	,202304181002	,000813.SZ	,德展健康,股票,深交所,卖出,6880535332020000300	,20236099142549674	,VWAP	,kf_vwap_plus	,全部成交,61900,61900,189522.00,3.062,0.00,204.43,09:30:00	,10:30:00	,49,3,2.57771670,正常,3.0624166666,3.0643000812,-8.35,-158.18
20230609	,jltest1	,202304181002	,000718.SZ	,苏宁环球,股票,深交所,卖出,6880535332020000500	,20236099142549652	,VWAP	,kf_vwap_plus	,全部成交,164000,164000,476010.00,2.903,0.00,513.47,09:30:00	,10:30:00	,36,25,5.00178417,正常,2.9027022518,2.9058307384,-11.48,-546.24
20230609	,jltest1	,202304181002	,000881.SZ	,中广核技,股票,深交所,卖出,6880535332020000700	,20236099142549675	,VWAP	,kf_vwap_plus	,全部成交,55900,55900,441686.00,7.901,0.00,476.45,09:30:00	,10:30:00	,7,0,6.27737226,正常,7.9041049125,7.9056215609,-5.39,-238.25
20230609	,jltest1	,202304181002	,002267.SZ	,陕天然气,股票,深交所,卖出,6880535332020000900	,20236099142549697	,VWAP	,kf_vwap_plus	,全部成交,51200,51200,391333.00,7.643,0.00,422.13,09:30:00	,10:30:00	,8,0,6.27297231,正常,7.6448750000,7.6433986767,-0.23,-9.01
20230609	,jltest1	,202304181002	,002038.SZ	,双鹭药业,股票,深交所,卖出,6880535332020001100	,20236099142549686	,VWAP	,kf_vwap_plus	,全部成交,37700,37700,363934.00,9.653,0.00,392.57,09:30:00	,10:30:00	,9,0,0.26624920,正常,9.6564333333,9.6847189979,-32.42,-1179.91
20230609	,jltest1	,202304181002	,002435.SZ	,长江健康,股票,深交所,卖出,6880535332020001300	,202360991425497411	,VWAP	,kf_vwap_plus	,全部成交,27800,27800,124163.00,4.466,0.00,133.93,09:30:00	,10:30:00	,14,1,0.87647393,正常,4.4716625000,4.4687559114,-5.51,-68.41
20230609	,jltest1	,202304181002	,002344.SZ	,海宁皮城,股票,深交所,卖出,6880535332020001500	,202360991425497310	,VWAP	,kf_vwap_plus	,全部成交,59600,59600,315821.00,5.299,0.00,340.68,09:30:00	,10:30:00	,4,0,1.55087171,正常,5.2998375000,5.3017715326,-5.21,-164.58
20230609	,jltest1	,202304181002	,002961.SZ	,瑞达期货,股票,深交所,卖出,6880535332020001700	,202360991425497613	,VWAP	,kf_vwap_plus	,全部成交,20200,20200,291773.00,14.444,0.00,314.74,09:30:00	,10:30:00	,9,1,1.26772938,正常,14.4423500000,14.4725580519,-19.63,-572.67
20230609	,jltest1	,202304181002	,002293.SZ	,罗莱生活,股票,深交所,卖出,6880535332020001900	,20236099142549719	,VWAP	,kf_vwap_plus	,全部成交,7300,7300,84114.00,11.522,0.00,90.73,09:30:00	,10:30:00	,4,1,0.51698984,正常,11.5403375000,11.5441608475,-18.83,-158.37
20230609	,jltest1	,202304181002	,002285.SZ	,世联行,股票,深交所,卖出,6880535332020002100	,20236099142549708	,VWAP	,kf_vwap_plus	,全部成交,46100,46100,122628.00,2.660,0.00,132.28,09:30:00	,10:30:00	,11,2,0.71563849,正常,2.6551833333,2.6599397683,0.39,4.78
20230609	,jltest1	,202304181002	,002950.SZ	,奥美医疗,股票,深交所,卖出,6880535332020002300	,202360991425497512	,VWAP	,kf_vwap_plus	,全部成交,30700,30700,316956.00,10.324,0.00,341.90,09:30:00	,10:30:00	,10,0,1.99921855,正常,10.3163500000,10.3225540505,1.69,53.59
20230609	,jltest1	,202304181002	,600217.SH	,中再资环,股票,上交所,卖出,6880535332020002500	,202360991425497816	,VWAP	,kf_vwap_plus	,全部成交,59600,59600,291028.00,4.883,0.00,313.93,09:30:00	,10:30:00	,30,9,4.32041847,正常,4.8835855080,4.8876807181,-9.54,-277.77
20230609	,jltest1	,202304181002	,600577.SH	,精达股份,股票,上交所,卖出,6880535332020002700	,202360991425498018	,VWAP	,kf_vwap_plus	,全部成交,116400,116400,476691.00,4.095,0.00,514.21,09:30:00	,10:30:00	,32,17,3.33333333,正常,4.0994620517,4.0998009736,-11.03,-525.83
20230609	,jltest1	,202304181002	,600569.SH	,安阳钢铁,股票,上交所,卖出,6880535332020002900	,202360991425497917	,VWAP	,kf_vwap_plus	,全部成交,103300,103300,209183.00,2.025,0.00,225.64,09:30:00	,10:30:00	,16,9,2.37721500,正常,2.0273875000,2.0262736337,-6.27,-131.07
20230609	,jltest1	,202304181002	,300255.SZ	,常山药业,股票,深交所,卖出,6880535332020003100	,202360991425497614	,VWAP	,kf_vwap_plus	,全部成交,16900,16900,88322.00,5.226,0.00,95.27,09:30:00	,10:30:00	,4,0,0.30147885,正常,5.2234862385,5.2298719160,-7.11,-62.84
20230609	,jltest1	,202304181002	,300457.SZ	,赢合科技,股票,深交所,卖出,6880535332020003300	,202360991425497715	,VWAP	,kf_vwap_plus	,全部成交,27000,27000,451067.00,16.706,0.00,486.56,09:30:00	,10:30:00	,26,1,0.88434706,正常,16.6960800667,16.7161170613,-5.95,-268.16
20230609	,jltest1	,202304181002	,601588.SH	,北辰实业,股票,上交所,卖出,6880535332020003500	,202360991425498119	,VWAP	,kf_vwap_plus	,全部成交,218800,218800,473435.00,2.164,0.00,510.69,09:30:00	,10:30:00	,16,1,0.38208756,正常,2.1580402777,2.1660605101,-10.54,-499.04
20230609	,jltest1	,202304181002	,603612.SH	,索通发展,股票,上交所,卖出,6880535332020003700	,202360991425498322	,VWAP	,kf_vwap_plus	,全部成交,28100,28100,504619.00,17.958,0.00,544.33,09:30:00	,10:30:00	,16,3,0.80132318,正常,17.9407583333,17.9029081472,30.66,1547.28
20230609	,jltest1	,202304181002	,601963.SH	,重庆银行,股票,上交所,卖出,6880535332020003900	,202360991425498220	,VWAP	,kf_vwap_plus	,全部成交,9800,9800,84371.00,8.609,0.00,91.01,09:30:00	,10:30:00	,7,0,0.29581387,正常,8.6280458333,8.6112311471,-2.26,-19.07
20230609	,jltest1	,202304181002	,603337.SH	,杰克股份,股票,上交所,卖出,6880535332020004100	,202360991425498221	,VWAP	,kf_vwap_plus	,全部成交,2800,2800,50897.00,18.177,0.00,54.90,09:30:00	,10:30:00	,8,2,0.76965366,正常,18.1719875000,18.1673117097,5.60,28.53
20230609	,jltest1	,202304181002	,603916.SH	,苏博特,股票,上交所,卖出,6880535332020004300	,202360991425498423	,VWAP	,kf_vwap_plus	,全部成交,8200,8200,110737.00,13.505,0.00,119.45,09:30:00	,10:30:00	,6,0,1.19614433,正常,13.5074646128,13.5112904355,-5.02,-55.58
20230609	,jltest1	,202304181002	,603960.SH	,克来机电,股票,上交所,卖出,6880535332020004500	,202360991425498524	,VWAP	,kf_vwap_plus	,全部成交,6200,6200,99348.00,16.024,0.00,107.17,09:30:00	,10:30:00	,8,1,0.74118350,正常,16.0383541666,16.0429420203,-11.90,-118.24
20230609	,jltest1	,202304181002	,000035.SZ	,中国天楹,股票,深交所,买入,6880535332020004700	,202360991425499826	,VWAP	,kf_vwap_plus	,全部成交,31800,31800,147012.00,4.623,0.00,11.57,09:30:00	,10:30:00	,30,0,1.50333286,正常,4.6264833333,4.6261636647,6.80,100.00
20230609	,jltest1	,202304181002	,000557.SZ	,西部创业,股票,深交所,买入,6880535332020004900	,202360991425499927	,VWAP	,kf_vwap_plus	,全部成交,40400,40400,224300.00,5.552,0.00,17.65,09:30:00	,10:30:00	,8,0,1.24728315,正常,5.5537083333,5.5551823997,5.77,129.37
20230609	,jltest1	,202304181002	,000958.SZ	,电投产融,股票,深交所,买入,6880535332020005100	,202360991425500129	,VWAP	,kf_vwap_plus	,全部成交,33500,33500,148278.00,4.426,0.00,11.67,09:30:00	,10:30:00	,28,5,0.42754677,正常,4.4281333333,4.4314919468,11.94,176.98
20230609	,jltest1	,202304181002	,000935.SZ	,四川双马,股票,深交所,买入,6880535332020005300	,202360991425500028	,VWAP	,kf_vwap_plus	,全部成交,17800,17800,292381.00,16.426,0.00,23.01,09:30:00	,10:30:00	,11,2,2.11023488,正常,16.4274333333,16.4277043015,1.10,32.14
20230609	,jltest1	,202304181002	,000982.SZ	,中银绒业,股票,深交所,买入,6880535332020005500	,202360991425500130	,VWAP	,kf_vwap_plus	,全部成交,96900,96900,145954.00,1.506,0.00,11.49,09:30:00	,10:30:00	,10,0,0.35356060,正常,1.5073250000,1.5043358789,-12.60,-183.85
20230609	,jltest1	,202304181002	,300224.SZ	,正海磁材,股票,深交所,买入,6880535332020005700	,202360991425500332	,VWAP	,kf_vwap_plus	,全部成交,25800,25800,294956.00,11.432,0.00,23.21,09:30:00	,10:30:00	,8,0,1.40580302,正常,11.4336885928,11.4867821822,47.57,1402.98
20230609	,jltest1	,202304181002	,002239.SZ	,奥特佳,股票,深交所,买入,6880535332020005900	,202360991425500331	,VWAP	,kf_vwap_plus	,全部成交,60400,60400,148886.00,2.465,0.00,11.72,09:30:00	,10:30:00	,11,5,0.75062265,正常,2.4642916666,2.4627101479,-9.29,-138.31
20230609	,jltest1	,202304181002	,300318.SZ	,博晖创新,股票,深交所,买入,6880535332020006100	,202360991425500433	,VWAP	,kf_vwap_plus	,全部成交,40300,40300,222586.00,5.523,0.00,17.52,09:30:00	,10:30:00	,4,0,2.78142423,正常,5.5218859283,5.5240575941,1.51,33.52
20230609	,jltest1	,202304181002	,600184.SH	,光电股份,股票,上交所,买入,6880535332020006300	,202360991425500635	,VWAP	,kf_vwap_plus	,全部成交,24400,24400,295037.00,12.092,0.00,23.22,09:30:00	,10:30:00	,5,0,3.00086090,正常,12.0944291666,12.0893973680,-1.89,-55.70
20230609	,jltest1	,202304181002	,600185.SH	,格力地产,股票,上交所,买入,6880535332020006500	,202360991425500636	,VWAP	,kf_vwap_plus	,全部成交,29600,29600,219490.00,7.415,0.00,17.27,09:30:00	,10:30:00	,5,0,0.54214440,正常,7.4017250000,7.4051258287,-13.59,-298.28
20230609	,jltest1	,202304181002	,300596.SZ	,利安隆,股票,深交所,买入,6880535332020006700	,202360991425500534	,VWAP	,kf_vwap_plus	,全部成交,7700,7700,294133.00,38.199,0.00,23.15,09:30:00	,10:30:00	,10,2,4.09792443,正常,38.2570100083,38.2423257051,11.32,332.91
20230609	,jltest1	,202304181002	,600323.SH	,瀚蓝环境,股票,上交所,买入,6880535332020006900	,202360991425500737	,VWAP	,kf_vwap_plus	,全部成交,15400,15400,295263.00,19.173,0.00,23.24,09:30:00	,10:30:00	,9,1,3.63036304,正常,19.1782166666,19.1807072135,4.06,119.89
20230609	,jltest1	,202304181002	,600366.SH	,宁波韵升,股票,上交所,买入,6880535332020007100	,202360991425500838	,VWAP	,kf_vwap_plus	,全部成交,28800,28800,220033.00,7.640,0.00,17.32,09:30:00	,10:30:00	,5,0,0.89644057,正常,7.6510500000,7.6518946956,15.52,341.57
20230609	,jltest1	,202304181002	,600400.SH	,红豆股份,股票,上交所,买入,6880535332020007300	,202360991425500939	,VWAP	,kf_vwap_plus	,全部成交,47700,47700,147868.00,3.100,0.00,11.64,09:30:00	,10:30:00	,23,10,2.28033273,正常,3.0995250000,3.1007734965,2.63,38.90
20230609	,jltest1	,202304181002	,600717.SH	,天津港,股票,上交所,买入,6880535332020007500	,202360991425501040	,VWAP	,kf_vwap_plus	,全部成交,31800,31800,148153.00,4.659,0.00,11.66,09:30:00	,10:30:00	,14,6,0.65786670,正常,4.6520916666,4.6548816812,-8.62,-127.76
20230609	,jltest1	,202304181002	,600770.SH	,综艺股份,股票,上交所,买入,6880535332020007700	,202360991425502241	,VWAP	,kf_vwap_plus	,全部成交,41300,41300,219799.00,5.322,0.00,17.30,09:30:00	,10:30:00	,3,0,2.15249909,正常,5.3268458333,5.3277010475,10.69,235.05
20230609	,jltest1	,202304181002	,600869.SH	,远东股份,股票,上交所,买入,6880535332020007900	,202360991425502642	,VWAP	,kf_vwap_plus	,全部成交,42800,42800,221704.00,5.180,0.00,17.45,09:30:00	,10:30:00	,3,0,1.70388949,正常,5.1691541666,5.1683864803,-22.42,-497.06
20230609	,jltest1	,202304181002	,600882.SH	,妙可蓝多,股票,上交所,买入,6880535332020008100	,202360991425503043	,VWAP	,kf_vwap_plus	,全部成交,13600,13600,293534.00,21.583,0.00,23.10,09:30:00	,10:30:00	,16,3,0.73109357,正常,21.6011958333,21.6124451478,13.47,395.25
20230609	,jltest1	,202304181002	,600990.SH	,四创电子,股票,上交所,买入,6880535332020008300	,202360991425503144	,VWAP	,kf_vwap_plus	,全部成交,9800,9800,294510.00,30.052,0.00,23.18,09:30:00	,10:30:00	,12,3,3.10933435,正常,30.0680041666,30.0307411637,-7.09,-208.74
20230609	,jltest1	,202304181002	,601777.SH	,力帆科技,股票,上交所,买入,6880535332020008500	,202360991425503346	,VWAP	,kf_vwap_plus	,全部成交,45100,45100,149634.00,3.318,0.00,11.77,09:30:00	,10:30:00	,31,4,1.16146232,正常,3.3215625000,3.3252153727,22.27,333.21
20230609	,jltest1	,202304181002	,603609.SH	,禾丰股份,股票,上交所,买入,6880535332020008700	,202360991425503648	,VWAP	,kf_vwap_plus	,全部成交,28800,28800,263290.00,9.142,0.00,20.72,09:30:00	,10:30:00	,4,0,1.35951662,正常,9.1250834028,9.1235644826,-20.18,-531.34
20230609	,jltest1	,202304181002	,603601.SH	,再升科技,股票,上交所,买入,6880535332020008900	,202360991425503547	,VWAP	,kf_vwap_plus	,全部成交,35700,35700,147478.00,4.131,0.00,11.60,09:30:00	,10:30:00	,39,11,2.07445371,正常,4.1328250000,4.1322269580,2.88,42.50
20230609	,jltest1	,202304181002	,605376.SH	,博迁新材,股票,上交所,买入,6880535332020009100	,202360991425503750	,VWAP	,kf_vwap_plus	,全部成交,10000,10000,289889.00,28.989,0.00,22.81,09:30:00	,10:30:00	,12,1,0.66503556,正常,28.9984041666,29.0255912332,12.66,366.91
20230609	,jltest1	,202304181002	,601330.SH	,绿色动力,股票,上交所,买入,6880535332020009300	,202360991425503245	,VWAP	,kf_vwap_plus	,全部成交,29900,29900,220994.00,7.391,0.00,17.39,09:30:00	,10:30:00	,5,0,3.52428100,正常,7.3949375520,7.3911232909,0.03,0.59
20230609	,jltest1	,202304181002	,605008.SH	,长鸿高科,股票,上交所,买入,6880535332020009500	,202360991425503649	,VWAP	,kf_vwap_plus	,全部成交,10500,10500,147777.00,14.074,0.00,11.63,09:30:00	,10:30:00	,11,0,6.43382353,正常,14.0887916666,14.0946813725,14.69,217.15
20230609	,jltest1	,202304181002	,688733.SH	,壹石通,股票,上交所,买入,6880535332020009700	,202360991425504053	,VWAP	,kf_vwap_plus	,全部成交,10301,10301,296820.64,28.815,0.00,23.36,09:30:00	,10:30:00	,17,3,2.47177531,正常,28.8189291666,28.8542250056,13.70,406.73
20230609	,jltest1	,202304181002	,688499.SH	,利元亨,股票,上交所,买入,6880535332020009900	,202360991425503952	,VWAP	,kf_vwap_plus	,全部成交,3527,3527,293552.24,83.230,0.00,23.10,09:30:00	,10:30:00	,7,0,1.41987013,正常,83.4331250000,83.5694295157,40.78,1197.14
20230609	,jltest1	,202304181002	,688399.SH	,硕世生物,股票,上交所,买入,6880535332020010100	,202360991425503851	,VWAP	,kf_vwap_plus	,全部成交,5103,5103,295681.84,57.943,0.00,23.27,09:30:00	,10:30:00	,12,3,3.29923968,正常,57.9870666666,58.0458583324,17.80,526.18
20230612	,jltest2	,202305181001	,000582.SZ	,北部湾港,股票,深交所,卖出,6880538329170000100	,20236129091754164	,VWAP	,kf_vwap_plus	,全部成交,6500,6500,50965.00,7.841,0.00,54.98,09:30:00	,10:30:00	,4,0,0.17562821,正常,7.8504041666,7.8588932720,-23.12,-117.81
20230612	,jltest2	,202305181001	,000030.SZ	,富奥股份,股票,深交所,卖出,6880538329170000300	,20236129091754133	,VWAP	,kf_vwap_plus	,全部成交,6600,6600,32128.00,4.868,0.00,34.65,09:30:00	,10:30:00	,32,1,0.10960553,正常,4.9118375000,4.9264294470,-120.28,-386.43
20230612	,jltest2	,202305181001	,000718.SZ	,苏宁环球,股票,深交所,卖出,6880538329170000500	,20236129091754185	,VWAP	,kf_vwap_plus	,全部成交,14600,14600,42306.00,2.898,0.00,45.63,09:30:00	,10:30:00	,26,2,0.30811789,正常,2.8950125104,2.8935965504,14.06,59.49
20230612	,jltest2	,202305181001	,000881.SZ	,中广核技,股票,深交所,卖出,6880538329170000700	,20236129091754207	,VWAP	,kf_vwap_plus	,全部成交,5000,5000,39590.00,7.918,0.00,42.71,09:30:00	,10:30:00	,3,0,0.33902902,正常,7.9186488740,7.9264103607,-10.62,-42.05
20230612	,jltest2	,202305181001	,000791.SZ	,甘肃能源,股票,深交所,卖出,6880538329170000900	,20236129091754196	,VWAP	,kf_vwap_plus	,全部成交,6800,6800,35142.00,5.168,0.00,37.91,09:30:00	,10:30:00	,3,0,0.25308042,正常,5.1705291666,5.1704976714,-4.95,-17.38
