accountS,symbol,security_type,order_type,strategy_alias,note
-1,-1,-1,-1,103,Defult
-1,000156.SZ,-1,101|102,105,
-1,000338.SZ,-1,101|102,105,
-1,000555.SZ,-1,101|102,105,
-1,000686.SZ,-1,101|102,105,
-1,000402.SZ,-1,101|102,105,
-1,000659.SZ,-1,101|102,105,
-1,000761.SZ,-1,101|102,105,
-1,000850.SZ,-1,101|102,105,
-1,000892.SZ,-1,101|102,105,
-1,000951.SZ,-1,101|102,105,
-1,000998.SZ,-1,101|102,105,
-1,000917.SZ,-1,101|102,105,
-1,001317.SZ,-1,101|102,105,
-1,002185.SZ,-1,101|102,105,
-1,002080.SZ,-1,101|102,105,
-1,002284.SZ,-1,101|102,105,
-1,002183.SZ,-1,101|102,105,
-1,002368.SZ,-1,101|102,105,
-1,002444.SZ,-1,101|102,105,
-1,002370.SZ,-1,101|102,105,
-1,002441.SZ,-1,101|102,105,
-1,002421.SZ,-1,101|102,105,
-1,002484.SZ,-1,101|102,105,
-1,002649.SZ,-1,101|102,105,
-1,002554.SZ,-1,101|102,105,
-1,002631.SZ,-1,101|102,105,
-1,002622.SZ,-1,101|102,105,
-1,002712.SZ,-1,101|102,105,
-1,002702.SZ,-1,101|102,105,
-1,002706.SZ,-1,101|102,105,
-1,002799.SZ,-1,101|102,105,
-1,002807.SZ,-1,101|102,105,
-1,002870.SZ,-1,101|102,105,
-1,002952.SZ,-1,101|102,105,
-1,003040.SZ,-1,101|102,105,
-1,300092.SZ,-1,101|102,105,
-1,300097.SZ,-1,101|102,105,
-1,300130.SZ,-1,101|102,105,
-1,300187.SZ,-1,101|102,105,
-1,300096.SZ,-1,101|102,105,
-1,300243.SZ,-1,101|102,105,
-1,300259.SZ,-1,101|102,105,
-1,300350.SZ,-1,101|102,105,
-1,300286.SZ,-1,101|102,105,
-1,300269.SZ,-1,101|102,105,
-1,300419.SZ,-1,101|102,105,
-1,300339.SZ,-1,101|102,105,
-1,300414.SZ,-1,101|102,105,
-1,300496.SZ,-1,101|102,105,
-1,300445.SZ,-1,101|102,105,
-1,300527.SZ,-1,101|102,105,
-1,300503.SZ,-1,101|102,105,
-1,300532.SZ,-1,101|102,105,
-1,300592.SZ,-1,101|102,105,
-1,300582.SZ,-1,101|102,105,
-1,300577.SZ,-1,101|102,105,
-1,300669.SZ,-1,101|102,105,
-1,300858.SZ,-1,101|102,105,
-1,300848.SZ,-1,101|102,105,
-1,300909.SZ,-1,101|102,105,
-1,300950.SZ,-1,101|102,105,
-1,300984.SZ,-1,101|102,105,
-1,301039.SZ,-1,101|102,105,
-1,301083.SZ,-1,101|102,105,
-1,301177.SZ,-1,101|102,105,
-1,301088.SZ,-1,101|102,105,
-1,301117.SZ,-1,101|102,105,
-1,301321.SZ,-1,101|102,105,
-1,301318.SZ,-1,101|102,105,
-1,000409.SZ,-1,101|102,105,
-1,000666.SZ,-1,101|102,105,
-1,000665.SZ,-1,101|102,105,
-1,000801.SZ,-1,101|102,105,
-1,000852.SZ,-1,101|102,105,
-1,001323.SZ,-1,101|102,105,
-1,002083.SZ,-1,101|102,105,
-1,000999.SZ,-1,101|102,105,
-1,001227.SZ,-1,101|102,105,
-1,002024.SZ,-1,101|102,105,
-1,002107.SZ,-1,101|102,105,
-1,002038.SZ,-1,101|102,105,
-1,002099.SZ,-1,101|102,105,
-1,002277.SZ,-1,101|102,105,
-1,002197.SZ,-1,101|102,105,
-1,002355.SZ,-1,101|102,105,
-1,002371.SZ,-1,101|102,105,
-1,002424.SZ,-1,101|102,105,
-1,002485.SZ,-1,101|102,105,
-1,002537.SZ,-1,101|102,105,
-1,002445.SZ,-1,101|102,105,
-1,002532.SZ,-1,101|102,105,
-1,002559.SZ,-1,101|102,105,
-1,002715.SZ,-1,101|102,105,
-1,002650.SZ,-1,101|102,105,
-1,002793.SZ,-1,101|102,105,
-1,002802.SZ,-1,101|102,105,
-1,002810.SZ,-1,101|102,105,
-1,002806.SZ,-1,101|102,105,
-1,002872.SZ,-1,101|102,105,
-1,002890.SZ,-1,101|102,105,
-1,002956.SZ,-1,101|102,105,
-1,002936.SZ,-1,101|102,105,
-1,003042.SZ,-1,101|102,105,
-1,003027.SZ,-1,101|102,105,
-1,003013.SZ,-1,101|102,105,
-1,300006.SZ,-1,101|102,105,
-1,300102.SZ,-1,101|102,105,
-1,300170.SZ,-1,101|102,105,
-1,300246.SZ,-1,101|102,105,
-1,300264.SZ,-1,101|102,105,
-1,300008.SZ,-1,101|102,105,
-1,300189.SZ,-1,101|102,105,
-1,300222.SZ,-1,101|102,105,
-1,300287.SZ,-1,101|102,105,
-1,300370.SZ,-1,101|102,105,
-1,300340.SZ,-1,101|102,105,
-1,300420.SZ,-1,101|102,105,
-1,300447.SZ,-1,101|102,105,
-1,300579.SZ,-1,101|102,105,
-1,300540.SZ,-1,101|102,105,
-1,300534.SZ,-1,101|102,105,
-1,300638.SZ,-1,101|102,105,
-1,300505.SZ,-1,101|102,105,
-1,300719.SZ,-1,101|102,105,
-1,300796.SZ,-1,101|102,105,
-1,300773.SZ,-1,101|102,105,
-1,300648.SZ,-1,101|102,105,
-1,300822.SZ,-1,101|102,105,
-1,300859.SZ,-1,101|102,105,
-1,300747.SZ,-1,101|102,105,
-1,300742.SZ,-1,101|102,105,
-1,300850.SZ,-1,101|102,105,
-1,300928.SZ,-1,101|102,105,
-1,300873.SZ,-1,101|102,105,
-1,300953.SZ,-1,101|102,105,
-1,301012.SZ,-1,101|102,105,
-1,301048.SZ,-1,101|102,105,
-1,301091.SZ,-1,101|102,105,
-1,301283.SZ,-1,101|102,105,
-1,301319.SZ,-1,101|102,105,
-1,301316.SZ,-1,101|102,105,
-1,000301.SZ,-1,101|102,105,
-1,000576.SZ,-1,101|102,105,
-1,000333.SZ,-1,101|102,105,
-1,000411.SZ,-1,101|102,105,
-1,000561.SZ,-1,101|102,105,
-1,000697.SZ,-1,101|102,105,
-1,000672.SZ,-1,101|102,105,
-1,000759.SZ,-1,101|102,105,
-1,000791.SZ,-1,101|102,105,
-1,000959.SZ,-1,101|102,105,
-1,001332.SZ,-1,101|102,105,
-1,000958.SZ,-1,101|102,105,
-1,001289.SZ,-1,101|102,105,
-1,000898.SZ,-1,101|102,105,
-1,002104.SZ,-1,101|102,105,
-1,001238.SZ,-1,101|102,105,
-1,002025.SZ,-1,101|102,105,
-1,002202.SZ,-1,101|102,105,
-1,002085.SZ,-1,101|102,105,
-1,002244.SZ,-1,101|102,105,
-1,002235.SZ,-1,101|102,105,
-1,002356.SZ,-1,101|102,105,
-1,002374.SZ,-1,101|102,105,
-1,002358.SZ,-1,101|102,105,
-1,002461.SZ,-1,101|102,105,
-1,002427.SZ,-1,101|102,105,
-1,002481.SZ,-1,101|102,105,
-1,002451.SZ,-1,101|102,105,
-1,002538.SZ,-1,101|102,105,
-1,002486.SZ,-1,101|102,105,
-1,002600.SZ,-1,101|102,105,
