算法子单编号,算法母单编号,交易日期,市场类别,资金账户名称,算法类型,算法实例,算法供应商,证券代码,委托类型,买卖方向,委托价格,委托数量,委托时间,成交价格,成交数量,委托时间,委托状态,手续费
2405636956020996096,20875132397000056,202369,1,yytz_888867600047,0,103,多策略,301102,1,2,35.53,200,20236994326626,35.67,200,20236994326626,0,7.695446
2405637299618379776,20875132397000069,202369,2,yytz_888867600047,0,103,多策略,600803,1,2,19.33,3000,20236994326631,19.33,3000,20236994326631,0,62.553813
2405637437057333248,20875132397000091,202369,2,yytz_888867600047,0,103,多策略,603466,1,2,15.42,800,20236994326633,15.42,800,20236994326633,0,13.306843
2405774326254991360,20875132397000046,202369,1,yytz_888867600047,0,103,多策略,300226,1,2,36.46,300,20236994328625,36.46,300,20236994328625,0,11.798821
2406186574395930624,20875132397000038,202369,1,yytz_888867600047,0,103,多策略,002905,1,2,10.36,800,20236994334624,0.0,0,20236994334624,0,0.0
2406598547658962946,20875132397000027,202369,1,yytz_888867600047,0,103,多策略,002541,1,2,29.32,900,20236994340619,29.32,900,20236994340619,0,28.464736
2406804637369694208,20875132397000044,202369,1,yytz_888867600047,0,103,多策略,300051,1,2,10.84,1000,20236994343619,10.84,1000,20236994343619,0,11.693108
2407354530622535680,20875132397000005,202369,1,yytz_888867600047,0,103,多策略,000415,1,2,2.22,3400,20236994351620,2.22,3400,20236994351620,0,8.142028
2407560826491697152,20875132397000036,202369,1,yytz_888867600047,0,103,多策略,002763,1,2,8.28,3200,20236994354622,8.28,3200,20236994354622,0,28.581235
2408248845892777984,20875132397000108,202369,2,yytz_888867600047,0,103,多策略,688133,1,1,103.5,200,20236994404634,103.463,200,20236994404634,0,1.628508
2408453904811358208,20875132397000034,202369,1,yytz_888867600047,0,103,多策略,002739,1,2,12.37,600,20236994407619,12.37,600,20236994407619,0,8.006111
2408591412484306944,20875132397000020,202369,1,yytz_888867600047,0,103,多策略,002238,1,2,7.43,2000,20236994409619,7.43,2000,20236994409619,0,16.029482
2409279225726957568,20875132397000048,202369,1,yytz_888867600047,0,103,多策略,300553,1,2,48.29,200,20236994419628,48.29,200,20236994419628,0,10.418085
2409347807764740096,20875132397000048,202369,1,yytz_888867600047,0,103,多策略,300553,1,2,48.29,100,20236994420627,48.29,100,20236994420627,0,5.209042
2409553691317041152,20875132397000063,202369,2,yytz_888867600047,0,103,多策略,600258,1,2,20.11,1200,20236994423622,20.11,1200,20236994423622,0,26.031188
2409966764091701248,20875132397000099,202369,2,yytz_888867600047,0,103,多策略,605077,1,2,26.02,900,20236994429633,26.02,900,20236994429633,0,25.260997
2410516176308205568,20875132397000082,202369,2,yytz_888867600047,0,103,多策略,601816,1,2,5.62,100,20236994437628,5.62,100,20236994437628,0,0.606229
2411409873103157248,20875132397000119,202369,2,yytz_888867600047,0,103,多策略,688551,1,2,62.42,216,20236994450633,62.42,216,20236994450633,0,14.54381
2411546281264478210,20875132397000044,202369,1,yytz_888867600047,0,103,多策略,300051,1,2,10.81,200,20236994452619,10.81,200,20236994452619,0,2.332149
2411684201254287360,20875132397000029,202369,1,yytz_888867600047,0,103,多策略,002605,1,2,39.0,200,20236994454625,39.0,200,20236994454625,0,8.41386
2411889947367634944,20875132397000004,202369,1,yytz_888867600047,0,103,多策略,000409,1,1,8.74,900,20236994457619,8.74,900,20236994457619,0,0.619054
2411890703281879041,20875132397000074,202369,2,yytz_888867600047,0,103,多策略,601021,1,2,55.62,600,20236994457630,0.0,0,20236994457630,0,0.0
2412027523760060416,20875132397000016,202369,1,yytz_888867600047,0,103,多策略,002187,1,2,6.88,1800,20236994459621,6.88,1800,20236994459621,0,13.358621
2412028073515874304,20875132397000080,202369,2,yytz_888867600047,0,103,多策略,601600,1,2,5.63,10300,20236994459629,5.63,10300,20236994459629,0,62.552734
2412096037078366208,20875132397000043,202369,1,yytz_888867600047,0,103,多策略,003816,1,2,3.06,2700,20236994500619,3.06,2700,20236994500619,0,8.912219
2412096105797842946,20875132397000011,202369,1,yytz_888867600047,0,103,多策略,000750,1,2,3.41,2300,20236994500619,3.41,2300,20236994500619,0,8.460244
2412096105797842947,20875132397000042,202369,1,yytz_888867600047,0,103,多策略,003006,1,2,16.95,400,20236994500619,16.95,400,20236994500619,0,7.313586
2412096174517319680,20875132397000027,202369,1,yytz_888867600047,0,103,多策略,002541,1,2,29.23,400,20236994500620,29.23,400,20236994500620,0,12.61216
2412096174517319681,20875132397000063,202369,2,yytz_888867600047,0,103,多策略,600258,1,2,20.11,400,20236994500620,20.11,400,20236994500620,0,8.677063
2412096449395226624,20875132397000073,202369,2,yytz_888867600047,0,103,多策略,601003,1,2,4.21,1900,20236994500624,0.0,0,20236994500624,0,0.0
2412096586834180096,20875132397000061,202369,2,yytz_888867600047,0,103,多策略,600170,1,2,2.74,3100,20236994500626,2.74,3100,20236994500626,0,9.162478
2412096930431563776,20875132397000091,202369,2,yytz_888867600047,0,103,多策略,603466,1,2,15.41,800,20236994500631,15.41,800,20236994500631,0,13.298214
2412165718627776512,20875132397000111,202369,2,yytz_888867600047,0,103,多策略,688223,1,2,11.72,1247,20236994501632,11.72,1247,20236994501632,0,15.765028
2412851951322462208,20875132397000044,202369,1,yytz_888867600047,0,103,多策略,300051,1,2,10.8,400,20236994511619,10.8,400,20236994511619,0,4.659984
2412852844675659776,20875132397000088,202369,2,yytz_888867600047,0,103,多策略,603209,1,2,30.25,300,20236994511631,30.25,100,20236994511631,0,3.263068
2412921495432919040,20875132397000101,202369,2,yytz_888867600047,0,103,多策略,605259,1,2,36.31,400,20236994512630,0.0,0,20236994512630,0,0.0
2412921495432919041,20875132397000124,202369,2,yytz_888867600047,0,103,多策略,688722,1,2,16.96,3146,20236994512630,16.96,3146,20236994512630,0,57.55529
2413195892303525888,20875132397000052,202369,1,yytz_888867600047,0,103,多策略,300938,1,2,39.87,400,20236994516623,39.87,400,20236994516623,0,17.203108
2413264543060785152,20875132397000084,202369,2,yytz_888867600047,0,103,多策略,601958,1,2,10.92,700,20236994517622,10.92,700,20236994517622,0,8.245583
2413540314320926720,20875132397000073,202369,2,yytz_888867600047,0,103,多策略,601003,1,2,4.19,900,20236994521635,4.19,900,20236994521635,0,4.067778
2414089932695861249,20875132397000073,202369,2,yytz_888867600047,0,103,多策略,601003,1,2,4.19,100,20236994529633,4.19,100,20236994529633,0,0.451975
2414295060333918208,20875132397000012,202369,1,yytz_888867600047,0,103,多策略,000921,1,2,25.1,600,20236994532619,25.1,600,20236994532619,0,16.245222
2414295678809208832,20875132397000062,202369,2,yytz_888867600047,0,103,多策略,600197,1,2,26.68,400,20236994532627,26.68,400,20236994532627,0,11.511886
2414295884967639040,20875132397000072,202369,2,yytz_888867600047,0,103,多策略,600885,1,2,29.0,500,20236994532630,29.0,500,20236994532630,0,15.64115
2414296297284499456,20875132397000109,202369,2,yytz_888867600047,0,103,多策略,688148,1,2,10.93,757,20236994532636,10.93,757,20236994532636,0,8.925175
2414432568006866944,20875132397000012,202369,1,yytz_888867600047,0,103,多策略,000921,1,2,25.09,500,20236994534619,25.098,500,20236994534619,0,13.536606
2414570281838245888,20875132397000031,202369,1,yytz_888867600047,0,103,多策略,002664,1,2,13.2,700,20236994536623,13.2,700,20236994536623,0,9.967188
2414776577707407360,20875132397000051,202369,1,yytz_888867600047,0,103,多策略,300855,1,2,32.68,400,20236994539625,0.0,0,20236994539625,0,0.0
2414845572062050304,20875132397000045,202369,1,yytz_888867600047,0,103,多策略,300146,1,2,22.32,1700,20236994540630,22.32,1700,20236994540630,0,40.930193
2415189513043113984,20875132397000069,202369,2,yytz_888867600047,0,103,多策略,600803,1,2,19.21,400,20236994545634,19.21,400,20236994545634,0,8.288731
2415326539679725568,20875132397000053,202369,1,yytz_888867600047,0,103,多策略,301029,1,2,40.46,300,20236994547628,40.46,300,20236994547628,0,13.093261
2415326883277109248,20875132397000121,202369,2,yytz_888867600047,0,103,多策略,688599,1,2,35.87,218,20236994547633,35.88,218,20236994547633,0,8.437419
2415326883277109250,20875132397000056,202369,1,yytz_888867600047,0,103,多策略,301102,1,2,35.34,300,20236994547633,35.3533,300,20236994547633,0,11.440681
2415326951996585984,20875132397000073,202369,2,yytz_888867600047,0,103,多策略,601003,1,2,4.19,100,20236994547634,4.19,100,20236994547634,0,0.451975
2415326951996585985,20875132397000098,202369,2,yytz_888867600047,0,103,多策略,605066,1,2,8.95,900,20236994547634,8.95,900,20236994547634,0,8.688929
2415532698109933568,20875132397000053,202369,1,yytz_888867600047,0,103,多策略,301029,1,2,40.46,100,20236994550628,40.46,100,20236994550628,0,4.36442
2415601692464576512,20875132397000073,202369,2,yytz_888867600047,0,103,多策略,601003,1,2,4.19,800,20236994551632,4.19,800,20236994551632,0,3.615802
2415738787820664832,20875132397000048,202369,1,yytz_888867600047,0,103,多策略,300553,1,2,48.17,300,20236994553627,0.0,0,20236994553627,0,0.0
2416150692364220417,20875132397000044,202369,1,yytz_888867600047,0,103,多策略,300051,1,2,10.8,300,20236994559621,10.8,300,20236994559621,0,3.494988
2416220305194153984,20875132397000105,202369,2,yytz_888867600047,0,103,多策略,688002,1,2,46.8,204,20236994600634,46.82,204,20236994600634,0,10.302966
2416562940505159680,20875132397000028,202369,1,yytz_888867600047,0,103,多策略,002588,1,2,6.08,1200,20236994605621,6.08,1200,20236994605621,0,7.870195
2416700929214445568,20875132397000048,202369,1,yytz_888867600047,0,103,多策略,300553,1,2,48.1,600,20236994607628,48.1,600,20236994607628,0,31.131282
2417181553234737152,20875132397000042,202369,1,yytz_888867600047,0,103,多策略,003006,1,2,17.02,700,20236994614623,17.02,700,20236994614623,0,12.851632
2417319885541406720,20875132397000123,202369,2,yytz_888867600047,0,103,多策略,688718,1,2,16.74,410,20236994616635,16.74,134,20236994616635,0,2.419697
2417732271121299456,20875132397000115,202369,2,yytz_888867600047,0,103,多策略,688357,1,2,62.47,220,20236994622636,0.0,0,20236994622636,0,0.0
2417937742356740099,20875132397000083,202369,2,yytz_888867600047,0,103,多策略,601888,1,2,118.44,300,20236994625627,118.44,300,20236994625627,0,38.328368
2418350402814539776,20875132397000103,202369,2,yytz_888867600047,0,103,多策略,605336,1,2,16.87,300,20236994631631,16.87,300,20236994631631,0,5.459301
2418556561244747776,20875132397000074,202369,2,yytz_888867600047,0,103,多策略,601021,1,2,55.62,800,20236994634632,55.62,400,20236994634632,0,23.998918
2419174280621127680,20875132397000033,202369,1,yytz_888867600047,0,103,多策略,002732,1,2,22.01,400,20236994643620,22.01,400,20236994643620,0,9.496875
2420618008107874304,20875132397000074,202369,2,yytz_888867600047,0,103,多策略,601021,1,2,55.56,400,20236994704630,55.56,400,20236994704630,0,23.973029
2421030187529336832,20875132397000090,202369,2,yytz_888867600047,0,103,多策略,603367,1,2,15.71,300,20236994710628,15.71,300,20236994710628,0,5.083913
2421236483398498305,20875132397000055,202369,1,yytz_888867600047,0,103,多策略,301087,1,2,48.43,500,20236994713629,0.0,0,20236994713629,0,0.0
2421236620837451776,20875132397000086,202369,2,yytz_888867600047,0,103,多策略,603166,1,2,6.12,2600,20236994713631,6.12,2600,20236994713631,0,17.164274
2421305202875234304,20875132397000065,202369,2,yytz_888867600047,0,103,多策略,600351,1,2,6.8,4400,20236994714629,6.8,4400,20236994714629,0,32.274704
2421305271594711040,20875132397000090,202369,2,yytz_888867600047,0,103,多策略,603367,1,2,15.7,700,20236994714630,15.7029,700,20236994714630,0,11.857103
2421441954633938945,20875132397000021,202369,1,yytz_888867600047,0,103,多策略,002283,1,2,5.78,1400,20236994716619,5.78,1400,20236994716619,0,8.72884
2421442298231322624,20875132397000026,202369,1,yytz_888867600047,0,103,多策略,002448,1,2,6.6,1200,20236994716624,6.6,1200,20236994716624,0,8.543304
2421442779267659776,20875132397000088,202369,2,yytz_888867600047,0,103,多策略,603209,1,2,30.25,1100,20236994716631,30.25,1000,20236994716631,0,32.630675
2421442916706613248,20875132397000106,202369,2,yytz_888867600047,0,103,多策略,688029,1,2,82.27,200,20236994716633,82.27,200,20236994716633,0,17.74893
2421580218221131776,20875132397000090,202369,2,yytz_888867600047,0,103,多策略,603367,1,2,15.7,300,20236994718630,15.7,300,20236994718630,0,5.080677
2421649006417344512,20875132397000122,202369,2,yytz_888867600047,0,103,多策略,688689,1,2,25.11,951,20236994719632,25.12,951,20236994719632,0,25.769194
2421716969979836416,20875132397000025,202369,1,yytz_888867600047,0,103,多策略,002422,1,2,29.81,1300,20236994720622,29.83,1300,20236994720622,0,41.830907
2421854340213831680,20875132397000008,202369,1,yytz_888867600047,0,103,多策略,000538,1,2,52.85,900,20236994722621,0.0,0,20236994722621,0,0.0
2421992122764687361,20875132397000090,202369,2,yytz_888867600047,0,103,多策略,603367,1,2,15.7,1700,20236994724625,15.7,1700,20236994724625,0,28.790503
2422198281194895360,20875132397000055,202369,1,yytz_888867600047,0,103,多策略,301087,1,2,48.31,500,20236994727626,48.31,500,20236994727626,0,26.055999
2422335926306797568,20875132397000058,202369,1,yytz_888867600047,0,103,多策略,301239,1,2,122.86,200,20236994729628,122.94,200,20236994729628,0,26.523076
2422404851941963776,20875132397000097,202369,2,yytz_888867600047,0,103,多策略,603899,1,2,42.52,400,20236994730632,42.52,400,20236994730632,0,18.34653
2423022502598866944,20875132397000004,202369,1,yytz_888867600047,0,103,多策略,000409,1,1,8.75,800,20236994739619,8.75,800,20236994739619,0,0.5509
2423709766085703680,20875132397000042,202369,1,yytz_888867600047,0,103,多策略,003006,1,2,17.09,400,20236994749620,17.09,400,20236994749620,0,7.373993
2423778485562439682,20875132397000042,202369,1,yytz_888867600047,0,103,多策略,003006,1,2,17.09,100,20236994750621,17.09,100,20236994750621,0,1.843498
2424328172656850944,20875132397000014,202369,1,yytz_888867600047,0,103,多策略,002038,1,2,9.74,6000,20236994758619,9.74,6000,20236994758619,0,63.039228
2424465611610322944,20875132397000043,202369,1,yytz_888867600047,0,103,多策略,003816,1,2,3.06,2700,20236994800619,3.06,2700,20236994800619,0,8.912219
2424465611610322945,20875132397000011,202369,1,yytz_888867600047,0,103,多策略,000750,1,2,3.41,2400,20236994800619,3.41,2400,20236994800619,0,8.828081
2424466092646660096,20875132397000073,202369,2,yytz_888867600047,0,103,多策略,601003,1,2,4.2,2000,20236994800626,0.0,0,20236994800626,0,0.0
2424466092646660097,20875132397000061,202369,2,yytz_888867600047,0,103,多策略,600170,1,2,2.74,3100,20236994800626,2.74,3100,20236994800626,0,9.162478
2424946785386428416,20875132397000063,202369,2,yytz_888867600047,0,103,多策略,600258,1,2,20.06,400,20236994807621,20.06,400,20236994807621,0,8.655489
2424947335142242304,20875132397000068,202369,2,yytz_888867600047,0,103,多策略,600728,1,2,7.32,5300,20236994807629,7.32,5300,20236994807629,0,41.849245
2425015985899501568,20875132397000123,202369,2,yytz_888867600047,0,103,多策略,688718,1,2,16.67,276,20236994808628,0.0,0,20236994808628,0,0.0
2425015985899501569,20875132397000097,202369,2,yytz_888867600047,0,103,多策略,603899,1,2,42.56,500,20236994808628,42.56,500,20236994808628,0,22.954736
2425084086900946944,20875132397000027,202369,1,yytz_888867600047,0,103,多策略,002541,1,2,29.21,500,20236994809619,29.21,500,20236994809619,0,15.754414
2425152943816636416,20875132397000021,202369,1,yytz_888867600047,0,103,多策略,002283,1,2,5.77,1500,20236994810621,5.77,1500,20236994810621,0,9.336149
2425427890443057152,20875132397000057,202369,1,yytz_888867600047,0,103,多策略,301208,1,2,58.91,800,20236994814623,58.91,600,20236994814623,0,38.12773
2425634667348555776,20875132397000099,202369,2,yytz_888867600047,0,103,多策略,605077,1,2,25.9,600,20236994817631,25.9,300,20236994817631,0,8.381499
2425977440098514944,20875132397000023,202369,1,yytz_888867600047,0,103,多策略,002388,1,2,6.72,6900,20236994822619,6.72,6900,20236994822619,0,50.017162
2425977508817991680,20875132397000008,202369,1,yytz_888867600047,0,103,多策略,000538,1,2,52.78,1200,20236994822620,52.78,1200,20236994822620,0,68.320543
2426115360088324097,20875132397000059,202369,1,yytz_888867600047,0,103,多策略,301319,1,2,51.37,300,20236994824626,51.37,300,20236994824626,0,16.623846
2426389756958930946,20875132397000005,202369,1,yytz_888867600047,0,103,多策略,000415,1,2,2.22,3400,20236994828619,2.22,3400,20236994828619,0,8.142028
2426390237995268096,20875132397000114,202369,2,yytz_888867600047,0,103,多策略,688299,1,2,15.16,1514,20236994828626,15.16,1514,20236994828626,0,24.758581
2426390375434221568,20875132397000111,202369,2,yytz_888867600047,0,103,多策略,688223,1,2,11.77,1247,20236994828628,11.77,1247,20236994828628,0,15.832285
2427833347006724096,20875132397000123,202369,2,yytz_888867600047,0,103,多策略,688718,1,2,16.65,276,20236994849626,16.65,276,20236994849626,0,4.957058
2428039574156408832,20875132397000070,202369,2,yytz_888867600047,0,103,多策略,600829,1,2,7.13,5600,20236994852627,7.13,5600,20236994852627,0,43.070334
2428314589502306304,20875132397000075,202369,2,yytz_888867600047,0,103,多策略,601108,1,1,7.41,1000,20236994856629,7.41,1000,20236994856629,0,0.583167
2428383446417995776,20875132397000098,202369,2,yytz_888867600047,0,103,多策略,605066,1,2,8.98,900,20236994857632,8.98,900,20236994857632,0,8.718053
2429139360662091776,20875132397000102,202369,2,yytz_888867600047,0,103,多策略,605266,1,2,78.0,300,20236994908631,78.0,300,20236994908631,0,25.24158
2429413826252175360,20875132397000090,202369,2,yytz_888867600047,0,103,多策略,603367,1,2,15.7,900,20236994912625,15.7,900,20236994912625,0,15.242031
2429482133412050944,20875132397000009,202369,1,yytz_888867600047,0,103,多策略,000683,1,2,6.6,2300,20236994913620,6.6,2300,20236994913620,0,16.374666
2429550852888786944,20875132397000010,202369,1,yytz_888867600047,0,103,多策略,000739,1,2,17.9,3100,20236994914620,17.9,3100,20236994914620,0,59.857063
2430513406599428096,20875132397000092,202369,2,yytz_888867600047,0,103,多策略,603501,1,1,93.36,100,20236994928626,93.36,100,20236994928626,0,0.734743
2430582263515117568,20875132397000070,202369,2,yytz_888867600047,0,103,多策略,600829,1,2,7.13,1200,20236994929628,7.13,1200,20236994929628,0,9.229357
2430650570674993152,20875132397000018,202369,1,yytz_888867600047,0,103,多策略,002215,1,2,7.64,6600,20236994930622,7.64,6600,20236994930622,0,54.392369
2431337559283922944,20875132397000033,202369,1,yytz_888867600047,0,103,多策略,002732,1,2,22.02,400,20236994940619,22.02,400,20236994940619,0,9.50119
2431406897235949568,20875132397000121,202369,2,yytz_888867600047,0,103,多策略,688599,1,2,35.81,219,20236994941628,35.81,219,20236994941628,0,8.459586
2432093610966972416,20875132397000083,202369,2,yytz_888867600047,0,103,多策略,601888,1,2,117.95,100,20236994951621,117.95,100,20236994951621,0,12.723267
2432368420154439680,20875132397000026,202369,1,yytz_888867600047,0,103,多策略,002448,1,2,6.58,1300,20236994955621,6.5808,1300,20236994955621,0,9.228322
2432574784743077888,20875132397000072,202369,2,yytz_888867600047,0,103,多策略,600885,1,2,29.0,200,20236994958623,29.0,200,20236994958623,0,6.25646
2432986826725586946,20875132397000031,202369,1,yytz_888867600047,0,103,多策略,002664,1,2,13.1,600,20236995004619,13.1,600,20236995004619,0,8.478582
2432987170322970624,20875132397000066,202369,2,yytz_888867600047,0,103,多策略,600531,1,2,6.12,2800,20236995004624,6.12,2800,20236995004624,0,18.484603
2433262254388344832,20875132397000089,202369,2,yytz_888867600047,0,103,多策略,603289,1,2,9.71,500,20236995008627,9.71,500,20236995008627,0,5.237089
2433262323107821568,20875132397000099,202369,2,yytz_888867600047,0,103,多策略,605077,1,2,25.87,300,20236995008628,25.87,300,20236995008628,0,8.371791
2433399349744433152,20875132397000124,202369,2,yytz_888867600047,0,103,多策略,688722,1,2,16.94,1003,20236995010622,16.94,1003,20236995010622,0,18.327998
2433605783052548096,20875132397000119,202369,2,yytz_888867600047,0,103,多策略,688551,1,2,62.01,216,20236995013626,0.0,0,20236995013626,0,0.0
2433673952773470209,20875132397000051,202369,1,yytz_888867600047,0,103,多策略,300855,1,2,32.58,1700,20236995014619,32.58,1300,20236995014619,0,45.68726
2434979622831454208,20875132397000012,202369,1,yytz_888867600047,0,103,多策略,000921,1,2,25.1,400,20236995033618,25.1,400,20236995033618,0,10.830148
2436286254962112512,20875132397000114,202369,2,yytz_888867600047,0,103,多策略,688299,1,2,15.2,505,20236995052633,15.2,505,20236995052633,0,8.280101
2436491520039122944,20875132397000042,202369,1,yytz_888867600047,0,103,多策略,003006,1,2,17.04,600,20236995055619,0.0,0,20236995055619,0,0.0
2436767153860311041,20875132397000103,202369,2,yytz_888867600047,0,103,多策略,605336,1,2,16.87,600,20236995059631,16.87,600,20236995059631,0,10.918601
2436835048703326208,20875132397000011,202369,1,yytz_888867600047,0,103,多策略,000750,1,2,3.41,2400,20236995100618,3.41,2400,20236995100618,0,8.828081
2436835254861756416,20875132397000043,202369,1,yytz_888867600047,0,103,多策略,003816,1,2,3.06,2700,20236995100621,3.06,2700,20236995100621,0,8.912219
2436835392300709888,20875132397000061,202369,2,yytz_888867600047,0,103,多策略,600170,1,2,2.74,3000,20236995100623,2.74,3000,20236995100623,0,8.866914
2436835942056523776,20875132397000073,202369,2,yytz_888867600047,0,103,多策略,601003,1,2,4.19,1900,20236995100631,4.19,1900,20236995100631,0,8.587531
2437041207133534208,20875132397000012,202369,1,yytz_888867600047,0,103,多策略,000921,1,2,25.14,300,20236995103619,25.14,300,20236995103619,0,8.135555
2437109995329746944,20875132397000027,202369,1,yytz_888867600047,0,103,多策略,002541,1,2,29.27,400,20236995104619,29.27,400,20236995104619,0,12.62942
2437522243470686208,20875132397000004,202369,1,yytz_888867600047,0,103,多策略,000409,1,1,8.76,900,20236995110619,8.76,900,20236995110619,0,0.620471
2437522449629116416,20875132397000033,202369,1,yytz_888867600047,0,103,多策略,002732,1,2,22.08,300,20236995110621,22.08,300,20236995110621,0,7.145309
2437728470620370944,20875132397000031,202369,1,yytz_888867600047,0,103,多策略,002664,1,2,13.09,700,20236995113620,13.09,700,20236995113620,0,9.884128
2438003829563652096,20875132397000084,202369,2,yytz_888867600047,0,103,多策略,601958,1,2,10.9,700,20236995117626,10.9,700,20236995117626,0,8.230481
2438416558740928512,20875132397000102,202369,2,yytz_888867600047,0,103,多策略,605266,1,2,78.23,100,20236995123633,78.23,100,20236995123633,0,8.43867
2438621961256892416,20875132397000016,202369,1,yytz_888867600047,0,103,多策略,002187,1,2,6.85,5600,20236995126621,6.85,5600,20236995126621,0,41.378932
2438622029976369152,20875132397000071,202369,2,yytz_888867600047,0,103,多策略,600845,1,2,45.42,500,20236995126621,45.42,500,20236995126621,0,24.497277
2438622442293229568,20875132397000056,202369,1,yytz_888867600047,0,103,多策略,301102,1,2,36.17,200,20236995126628,36.17,200,20236995126628,0,7.803316
2438759194051934208,20875132397000021,202369,1,yytz_888867600047,0,103,多策略,002283,1,2,5.78,1400,20236995128619,5.78,1400,20236995128619,0,8.72884
2438759400210364418,20875132397000025,202369,1,yytz_888867600047,0,103,多策略,002422,1,2,29.68,200,20236995128622,29.68,200,20236995128622,0,6.403163
2438760018685655040,20875132397000065,202369,2,yytz_888867600047,0,103,多策略,600351,1,2,6.79,1100,20236995128630,6.79,1100,20236995128630,0,8.05681
2439103478630381568,20875132397000117,202369,2,yytz_888867600047,0,103,多策略,688519,1,2,23.19,976,20236995133628,23.19,200,20236995133628,0,5.003011
2439241123742283776,20875132397000119,202369,2,yytz_888867600047,0,103,多策略,688551,1,2,61.73,216,20236995135632,61.73,216,20236995135632,0,14.383041
2439377738062034946,20875132397000024,202369,1,yytz_888867600047,0,103,多策略,002402,1,2,15.57,2600,20236995137620,15.5715,2600,20236995137620,0,43.67214
2439447350891968512,20875132397000122,202369,2,yytz_888867600047,0,103,多策略,688689,1,2,25.04,316,20236995138632,0.0,0,20236995138632,0,0.0
2439583896492242944,20875132397000008,202369,1,yytz_888867600047,0,103,多策略,000538,1,2,52.74,300,20236995140619,52.74,300,20236995140619,0,17.067191
2439653371883223040,20875132397000093,202369,2,yytz_888867600047,0,103,多策略,603611,1,2,21.8,600,20236995141630,21.8,600,20236995141630,0,14.109396
2439653371883223041,20875132397000066,202369,2,yytz_888867600047,0,103,多策略,600531,1,2,6.12,1400,20236995141630,6.12,1400,20236995141630,0,9.242302
2439858911838140416,20875132397000054,202369,1,yytz_888867600047,0,103,多策略,301086,1,2,70.34,100,20236995144621,70.34,100,20236995144621,0,7.587576
2439859530313431041,20875132397000059,202369,1,yytz_888867600047,0,103,多策略,301319,1,2,51.47,700,20236995144630,51.47,700,20236995144630,0,38.864482
2439927493875922944,20875132397000037,202369,1,yytz_888867600047,0,103,多策略,002859,1,2,25.9,900,20236995145619,0.0,0,20236995145619,0,0.0
2439996900547426304,20875132397000113,202369,2,yytz_888867600047,0,103,多策略,688261,1,2,163.85,205,20236995146629,163.85,200,20236995146629,0,35.348999
2439996969266903040,20875132397000079,202369,2,yytz_888867600047,0,103,多策略,601519,1,2,7.24,7000,20236995146630,7.24,7000,20236995146630,0,54.668516
2439997037986379776,20875132397000089,202369,2,yytz_888867600047,0,103,多策略,603289,1,2,9.71,2400,20236995146631,9.71,2400,20236995146631,0,25.138025
2440065482585208834,20875132397000117,202369,2,yytz_888867600047,0,103,多策略,688519,1,2,23.15,444,20236995147627,0.0,0,20236995147627,0,0.0
2440133789745084418,20875132397000107,202369,2,yytz_888867600047,0,103,多策略,688100,1,2,29.63,482,20236995148622,29.63,482,20236995148622,0,15.405627
2440134476939851777,20875132397000099,202369,2,yytz_888867600047,0,103,多策略,605077,1,2,25.9,300,20236995148631,25.9,300,20236995148631,0,8.381499
2440202646660773888,20875132397000084,202369,2,yytz_888867600047,0,103,多策略,601958,1,2,10.9,700,20236995149624,10.9,700,20236995149624,0,8.230481
2440203127697111040,20875132397000089,202369,2,yytz_888867600047,0,103,多策略,603289,1,2,9.7,2500,20236995149630,9.7032,2500,20236995149630,0,26.167105
2440477868165101568,20875132397000101,202369,2,yytz_888867600047,0,103,多策略,605259,1,2,36.31,400,20236995153628,36.31,100,20236995153628,0,3.91676
2440683614278449152,20875132397000053,202369,1,yytz_888867600047,0,103,多策略,301029,1,2,40.37,300,20236995156622,0.0,0,20236995156622,0,0.0
2440889566550226944,20875132397000037,202369,1,yytz_888867600047,0,103,多策略,002859,1,2,25.86,900,20236995159619,25.86,900,20236995159619,0,25.105664
2440890253744994304,20875132397000111,202369,2,yytz_888867600047,0,103,多策略,688223,1,2,11.73,1247,20236995159629,11.73,1247,20236995159629,0,15.778479
2441371290082146304,20875132397000121,202369,2,yytz_888867600047,0,103,多策略,688599,1,2,35.71,219,20236995206629,35.72,219,20236995206629,0,8.438325
2441371427521099776,20875132397000098,202369,2,yytz_888867600047,0,103,多策略,605066,1,2,8.97,800,20236995206631,8.97,800,20236995206631,0,7.740751
2441508385438234624,20875132397000026,202369,1,yytz_888867600047,0,103,多策略,002448,1,2,6.59,1200,20236995208624,6.59,1200,20236995208624,0,8.53036
2441852463858251776,20875132397000106,202369,2,yytz_888867600047,0,103,多策略,688029,1,2,81.9,200,20236995213631,81.9,200,20236995213631,0,17.669106
2442263887365470208,20875132397000007,202369,1,yytz_888867600047,0,103,多策略,000528,1,2,7.7,6900,20236995219619,7.7,6900,20236995219619,0,57.311331
2442264024804423680,20875132397000022,202369,1,yytz_888867600047,0,103,多策略,002337,1,2,5.26,10400,20236995219620,5.26,10400,20236995219620,0,59.009205
2442264299682330624,20875132397000124,202369,2,yytz_888867600047,0,103,多策略,688722,1,2,16.93,1003,20236995219624,16.93,1003,20236995219624,0,18.317178
2442402082233186304,20875132397000113,202369,2,yytz_888867600047,0,103,多策略,688261,1,2,163.87,200,20236995221629,0.0,0,20236995221629,0,0.0
