算法子单编号,算法母单编号,交易日期,市场类别,资金账户名称,算法类型,算法实例,算法供应商,证券代码,委托类型,买卖方向,委托价格,委托数量,委托时间,成交价格,成交数量,委托时间,委托状态,手续费
6600535347710006500,6880535330110003700,20230609,2,202305181001,1,103,多策略,603337,1,2,18.25,200,20230609093931,0.0,0,20230609093931,5,0.0
6600535348000000100,6880535330110000700,20230609,1,202305181001,1,103,多策略,000718,1,2,2.91,2500,20230609094000,0.0,0,20230609094000,5,0.0
6600535348000000200,6880535330110003300,20230609,2,202305181001,1,103,多策略,600577,1,2,4.13,1800,20230609094000,0.0,0,20230609094000,5,0.0
6600535348000000600,6880535330110003500,20230609,2,202305181001,1,103,多策略,601588,1,2,2.17,3300,20230609094000,2.17,3300,20230609094000,4,7.72
6600535348250000800,6880535332020000300,20230609,1,202304181002,1,103,多策略,000813,1,2,3.06,700,20230609094025,3.06,700,20230609094025,4,2.31
6600535348380000900,6880535332020006100,20230609,1,202304181002,1,103,多策略,300318,1,1,5.51,5900,20230609094038,5.51,5900,20230609094038,4,2.56
6600535348450003600,6880535332020004100,20230609,2,202304181002,1,103,多策略,603337,1,2,18.23,400,20230609094045,18.23,400,20230609094045,4,7.87
6600535348800000800,6880535332020010100,20230609,2,202304181002,1,103,多策略,688399,1,1,58.18,969,20230609094120,58.17,969,20230609094120,4,4.44
6600535348860000700,6880535330110006300,20230609,2,202305181001,1,103,多策略,600184,1,1,12.08,800,20230609094126,12.08,800,20230609094126,4,0.76
6600535349160000000,6880535330110003300,20230609,2,202305181001,1,103,多策略,600577,1,2,4.11,1800,20230609094156,4.11,1800,20230609094156,4,7.98
6600535349200000000,6880535332020005500,20230609,1,202304181002,1,103,多策略,000982,1,1,1.51,9700,20230609094200,1.51,9700,20230609094200,4,1.15
6600535349200000100,6880535332020000500,20230609,1,202304181002,1,103,多策略,000718,1,2,2.91,16400,20230609094200,0.0,0,20230609094200,5,0.0
6600535349200000200,6880535332020004700,20230609,1,202304181002,1,103,多策略,000035,1,1,4.62,3200,20230609094200,4.62,3200,20230609094200,4,1.16
6600535349200000300,6880535332020001300,20230609,1,202304181002,1,103,多策略,002435,1,2,4.47,600,20230609094200,4.47,600,20230609094200,4,2.89
6600535349200000400,6880535332020005100,20230609,1,202304181002,1,103,多策略,000958,1,1,4.41,1200,20230609094200,4.41,1200,20230609094200,4,0.42
6600535349200000500,6880535332020003500,20230609,2,202304181002,1,103,多策略,601588,1,2,2.16,4900,20230609094200,0.0,0,20230609094200,5,0.0
6600535349200000600,6880535330110002700,20230609,1,202305181001,1,103,多策略,300457,1,2,16.72,400,20230609094200,16.72,400,20230609094200,4,7.21
6600535349200000700,6880535332020007500,20230609,2,202304181002,1,103,多策略,600717,1,1,4.65,3200,20230609094200,0.0,0,20230609094200,5,0.0
6600535349200000800,6880535332020003700,20230609,2,202304181002,1,103,多策略,603612,1,2,18.07,2800,20230609094200,18.08,2800,20230609094200,4,54.61
6600535349200000900,6880535332020005900,20230609,1,202304181002,1,103,多策略,002239,1,1,2.46,6000,20230609094200,2.46,6000,20230609094200,4,1.16
6600535349200001000,6880535332020002700,20230609,2,202304181002,1,103,多策略,600577,1,2,4.11,11600,20230609094200,4.11,11600,20230609094200,4,51.43
6600535349200001100,6880535332020002100,20230609,1,202304181002,1,103,多策略,002285,1,2,2.66,4600,20230609094200,2.66,4600,20230609094200,4,13.2
6600535349200001200,6880535332020007300,20230609,2,202304181002,1,103,多策略,600400,1,1,3.1,4700,20230609094200,3.1,4700,20230609094200,4,1.15
6600535349200001300,6880535332020003300,20230609,1,202304181002,1,103,多策略,300457,1,2,16.72,2700,20230609094200,16.72,2700,20230609094200,4,48.7
6600535349200001400,6880535332020008500,20230609,2,202304181002,1,103,多策略,601777,1,1,3.32,4500,20230609094200,3.32,4500,20230609094200,4,1.18
6600535349200001500,6880535332020002500,20230609,2,202304181002,1,103,多策略,600217,1,2,4.91,6000,20230609094200,4.91,6000,20230609094200,4,31.78
6600535349200001600,6880535332020008900,20230609,2,202304181002,1,103,多策略,603601,1,1,4.13,1500,20230609094200,4.13,1500,20230609094200,4,0.49
6600535349210000000,6880535332020005100,20230609,1,202304181002,1,103,多策略,000958,1,1,4.41,100,20230609094201,4.41,100,20230609094201,4,0.03
6600535349210000100,6880535332020003500,20230609,2,202304181002,1,103,多策略,601588,1,2,2.15,17000,20230609094201,2.15,17000,20230609094201,4,39.43
6600535349220000000,6880535330110004500,20230609,2,202305181001,1,103,多策略,603612,1,2,18.07,400,20230609094202,18.08,400,20230609094202,4,7.8
6600535349240000000,6880535332020001300,20230609,1,202304181002,1,103,多策略,002435,1,2,4.46,2200,20230609094204,4.46,2200,20230609094204,4,10.58
6600535349240000100,6880535332020005100,20230609,1,202304181002,1,103,多策略,000958,1,1,4.41,300,20230609094204,4.41,300,20230609094204,4,0.1
6600535349250000000,6880535332020008900,20230609,2,202304181002,1,103,多策略,603601,1,1,4.13,100,20230609094205,4.13,100,20230609094205,4,0.03
6600535349340000000,6880535332020008900,20230609,2,202304181002,1,103,多策略,603601,1,1,4.13,100,20230609094214,4.13,100,20230609094214,4,0.03
6600535349360000000,6880535332020005100,20230609,1,202304181002,1,103,多策略,000958,1,1,4.41,700,20230609094216,4.41,700,20230609094216,4,0.24
6600535349420000000,6880535332020005100,20230609,1,202304181002,1,103,多策略,000958,1,1,4.41,1000,20230609094222,4.41,1000,20230609094222,4,0.35
6600535349480000000,6880535332020007500,20230609,2,202304181002,1,103,多策略,600717,1,1,4.66,3200,20230609094228,0.0,0,20230609094228,5,0.0
6600535349570000000,6880535332020009700,20230609,2,202304181002,1,103,多策略,688733,1,1,28.74,319,20230609094237,28.74,319,20230609094237,4,0.72
6600535349580000000,6880535330110006100,20230609,1,202305181001,1,103,多策略,300318,1,1,5.52,1600,20230609094238,5.52,1600,20230609094238,4,0.7
6600535349630000000,6880535332020000300,20230609,1,202304181002,1,103,多策略,000813,1,2,3.07,1300,20230609094243,3.07,1300,20230609094243,4,4.31
6600535349680000000,6880535332020008100,20230609,2,202304181002,1,103,多策略,600882,1,1,21.52,500,20230609094248,21.52,500,20230609094248,4,0.85
6600535349750000000,6880535332020010100,20230609,2,202304181002,1,103,多策略,688399,1,1,58.11,511,20230609094255,58.11,511,20230609094255,4,2.34
6600535349790000000,6880535330110009700,20230609,2,202305181001,1,103,多策略,688399,1,1,58.11,253,20230609094259,58.11,253,20230609094259,4,1.16
6600535349900000000,6880535332020000300,20230609,1,202304181002,1,103,多策略,000813,1,2,3.07,300,20230609094310,3.07,300,20230609094310,4,0.99
6600535349930000000,6880535332020000300,20230609,1,202304181002,1,103,多策略,000813,1,2,3.07,100,20230609094313,3.07,100,20230609094313,4,0.33
6600535349980000000,6880535332020008100,20230609,2,202304181002,1,103,多策略,600882,1,1,21.52,2900,20230609094318,21.52,2900,20230609094318,4,4.91
6600535350000000000,6880535332020008900,20230609,2,202304181002,1,103,多策略,603601,1,1,4.13,100,20230609094320,4.13,100,20230609094320,4,0.03
6600535350150000000,6880535332020008900,20230609,2,202304181002,1,103,多策略,603601,1,1,4.13,900,20230609094335,4.13,900,20230609094335,4,0.29
6600535350170000000,6880535332020000300,20230609,1,202304181002,1,103,多策略,000813,1,2,3.07,100,20230609094337,3.07,100,20230609094337,4,0.33
6600535350210000000,6880535332020003500,20230609,2,202304181002,1,103,多策略,601588,1,2,2.14,4900,20230609094341,2.14,4900,20230609094341,4,11.31
6600535350280000000,6880535332020000300,20230609,1,202304181002,1,103,多策略,000813,1,2,3.07,4400,20230609094348,3.07,4400,20230609094348,4,14.57
6600535350340000000,6880535332020002900,20230609,2,202304181002,1,103,多策略,600569,1,2,2.02,10400,20230609094354,2.03,10400,20230609094354,4,22.77
6600535350480000000,6880535332020000700,20230609,1,202304181002,1,103,多策略,000881,1,2,7.91,13100,20230609094408,7.91,13100,20230609094408,4,111.78
6600535350690000000,6880535332020001100,20230609,1,202304181002,1,103,多策略,002038,1,2,9.77,3700,20230609094429,9.78,3700,20230609094429,4,39.03
6600535350690000100,6880535330110000900,20230609,1,202305181001,1,103,多策略,002038,1,2,9.77,600,20230609094429,9.78,600,20230609094429,4,6.33
6600535350720000000,6880535330110003700,20230609,2,202305181001,1,103,多策略,603337,1,2,18.25,200,20230609094432,18.25,200,20230609094432,4,3.94
6600535350720000100,6880535332020008900,20230609,2,202304181002,1,103,多策略,603601,1,1,4.13,200,20230609094432,4.13,200,20230609094432,4,0.06
6600535350870000000,6880535332020008900,20230609,2,202304181002,1,103,多策略,603601,1,1,4.13,600,20230609094447,4.13,600,20230609094447,4,0.19
6600535351000000000,6880535330110003100,20230609,2,202305181001,1,103,多策略,600217,1,2,4.91,1300,20230609094500,0.0,0,20230609094500,5,0.0
6600535351060000000,6880535332020001900,20230609,1,202304181002,1,103,多策略,002293,1,2,11.54,3000,20230609094506,11.54,3000,20230609094506,4,37.34
6600535351140000000,6880535332020000900,20230609,1,202304181002,1,103,多策略,002267,1,2,7.64,9700,20230609094514,7.64,9700,20230609094514,4,79.94
6600535351260000000,6880535332020006300,20230609,2,202304181002,1,103,多策略,600184,1,1,12.09,5100,20230609094526,12.09,5100,20230609094526,4,4.85
6600535351500000000,6880535332020009100,20230609,2,202304181002,1,103,多策略,605376,1,1,29.15,1300,20230609094550,29.15,1300,20230609094550,4,2.98
6600535351510000000,6880535332020009100,20230609,2,202304181002,1,103,多策略,605376,1,1,29.16,700,20230609094551,29.16,700,20230609094551,4,1.61
6600535351590000000,6880535332020001700,20230609,1,202304181002,1,103,多策略,002961,1,2,14.41,2000,20230609094559,14.41,2000,20230609094559,4,31.09
6600535351920000000,6880535330110009100,20230609,2,202305181001,1,103,多策略,603609,1,1,9.11,1200,20230609094632,9.11,1200,20230609094632,4,0.86
6600535351920000100,6880535330110002500,20230609,1,202305181001,1,103,多策略,300255,1,2,5.24,1500,20230609094632,5.24,1500,20230609094632,4,8.48
6600535351920000200,6880535332020003100,20230609,1,202304181002,1,103,多策略,300255,1,2,5.24,6800,20230609094632,5.24,6800,20230609094632,4,38.44
6600535351960000000,6880535330110002100,20230609,1,202305181001,1,103,多策略,002950,1,2,10.31,1700,20230609094636,10.31,1700,20230609094636,4,18.91
6600535352080000000,6880535332020009700,20230609,2,202304181002,1,103,多策略,688733,1,1,28.76,544,20230609094648,28.75,544,20230609094648,4,1.23
6600535352100000000,6880535330110010100,20230609,2,202305181001,1,103,多策略,688733,1,1,28.74,229,20230609094650,28.74,229,20230609094650,4,0.52
6600535352100000100,6880535332020009700,20230609,2,202304181002,1,103,多策略,688733,1,1,28.74,715,20230609094650,28.74,715,20230609094650,4,1.62
6600535352280000000,6880535332020006500,20230609,2,202304181002,1,103,多策略,600185,1,1,7.4,5900,20230609094708,7.4,5900,20230609094708,4,3.44
6600535352380000000,6880535332020004100,20230609,2,202304181002,1,103,多策略,603337,1,2,18.22,1100,20230609094718,18.22,1100,20230609094718,4,21.62
6600535352400000000,6880535332020002300,20230609,1,202304181002,1,103,多策略,002950,1,2,10.31,9400,20230609094720,10.31,9400,20230609094720,4,104.54
6600535352580000000,6880535330110009300,20230609,2,202305181001,1,103,多策略,605008,1,1,14.14,200,20230609094738,14.14,200,20230609094738,4,0.22
6600535352580000100,6880535332020009500,20230609,2,202304181002,1,103,多策略,605008,1,1,14.14,1100,20230609094738,14.14,1100,20230609094738,4,1.22
6600535352720000000,6880535330110006500,20230609,2,202305181001,1,103,多策略,600323,1,1,19.22,600,20230609094752,19.22,600,20230609094752,4,0.91
6600535352800000000,6880535332020004700,20230609,1,202304181002,1,103,多策略,000035,1,1,4.62,2100,20230609094800,4.62,2100,20230609094800,4,0.76
6600535352800000100,6880535332020000500,20230609,1,202304181002,1,103,多策略,000718,1,2,2.9,16400,20230609094800,2.9,16400,20230609094800,4,51.3
6600535352800000200,6880535332020000300,20230609,1,202304181002,1,103,多策略,000813,1,2,3.08,6200,20230609094800,0.0,0,20230609094800,5,0.0
6600535352800000300,6880535332020005500,20230609,1,202304181002,1,103,多策略,000982,1,1,1.51,9700,20230609094800,1.51,9700,20230609094800,4,1.15
6600535352800000400,6880535332020005900,20230609,1,202304181002,1,103,多策略,002239,1,1,2.46,6000,20230609094800,2.46,6000,20230609094800,4,1.16
6600535352800000500,6880535332020001300,20230609,1,202304181002,1,103,多策略,002435,1,2,4.48,2700,20230609094800,4.48,2700,20230609094800,4,13.05
6600535352800000600,6880535332020002900,20230609,2,202304181002,1,103,多策略,600569,1,2,2.02,10300,20230609094800,2.03,10300,20230609094800,4,22.55
6600535352800000700,6880535332020009900,20230609,2,202304181002,1,103,多策略,688499,1,1,83.12,534,20230609094800,83.12,534,20230609094800,4,3.49
6600535352800000800,6880535332020002100,20230609,1,202304181002,1,103,多策略,002285,1,2,2.65,4600,20230609094800,2.65,4600,20230609094800,4,13.15
6600535352800000900,6880535332020007500,20230609,2,202304181002,1,103,多策略,600717,1,1,4.66,3100,20230609094800,0.0,0,20230609094800,5,0.0
6600535352800001000,6880535332020007300,20230609,2,202304181002,1,103,多策略,600400,1,1,3.1,4800,20230609094800,3.1,4800,20230609094800,4,1.17
6600535352800001100,6880535332020002500,20230609,2,202304181002,1,103,多策略,600217,1,2,4.91,5900,20230609094800,0.0,0,20230609094800,5,0.0
6600535352800001200,6880535332020003500,20230609,2,202304181002,1,103,多策略,601588,1,2,2.16,17300,20230609094800,2.16,17300,20230609094800,4,40.31
6600535352800001300,6880535332020008900,20230609,2,202304181002,1,103,多策略,603601,1,1,4.13,3600,20230609094800,4.13,3600,20230609094800,4,1.17
6600535352800001400,6880535332020002700,20230609,2,202304181002,1,103,多策略,600577,1,2,4.11,11600,20230609094800,4.11,11600,20230609094800,4,51.43
6600535352800001500,6880535332020005100,20230609,1,202304181002,1,103,多策略,000958,1,1,4.4,3400,20230609094800,4.4,3400,20230609094800,4,1.18
6600535352810000000,6880535332020004700,20230609,1,202304181002,1,103,多策略,000035,1,1,4.62,100,20230609094801,4.62,100,20230609094801,4,0.04
6600535352810000100,6880535332020003500,20230609,2,202304181002,1,103,多策略,601588,1,2,2.16,2000,20230609094801,2.16,2000,20230609094801,4,4.66
6600535352820000000,6880535332020009900,20230609,2,202304181002,1,103,多策略,688499,1,1,83.17,524,20230609094802,83.16,524,20230609094802,4,3.43
6600535353020000000,6880535332020003500,20230609,2,202304181002,1,103,多策略,601588,1,2,2.16,2500,20230609094822,2.16,2500,20230609094822,4,5.82
6600535353050000000,6880535332020004700,20230609,1,202304181002,1,103,多策略,000035,1,1,4.62,900,20230609094825,4.62,900,20230609094825,4,0.33
6600535353090000000,6880535332020006900,20230609,2,202304181002,1,103,多策略,600323,1,1,19.23,700,20230609094829,19.23,700,20230609094829,4,1.06
6600535353110000000,6880535332020006900,20230609,2,202304181002,1,103,多策略,600323,1,1,19.23,4400,20230609094831,19.24,4400,20230609094831,4,6.66
6600535353170000000,6880535332020001100,20230609,1,202304181002,1,103,多策略,002038,1,2,9.69,3800,20230609094837,9.7,3800,20230609094837,4,39.76
6600535353450000000,6880535332020003700,20230609,2,202304181002,1,103,多策略,603612,1,2,18.02,2800,20230609094905,18.02,2800,20230609094905,4,54.43
6600535353740000000,6880535332020007500,20230609,2,202304181002,1,103,多策略,600717,1,1,4.66,3200,20230609094934,0.0,0,20230609094934,5,0.0
6600535353760000000,6880535332020008500,20230609,2,202304181002,1,103,多策略,601777,1,1,3.32,4500,20230609094936,3.32,4500,20230609094936,4,1.18
6600535353910000000,6880535330110008100,20230609,2,202305181001,1,103,多策略,600882,1,1,21.53,600,20230609094951,21.53,600,20230609094951,4,1.02
6600535354000000000,6880535330110000700,20230609,1,202305181001,1,103,多策略,000718,1,2,2.9,2400,20230609095000,2.9,2400,20230609095000,4,7.51
6600535354000000100,6880535330110000300,20230609,1,202305181001,1,103,多策略,000813,1,2,3.08,200,20230609095000,0.0,0,20230609095000,5,0.0
6600535354000000200,6880535330110003300,20230609,2,202305181001,1,103,多策略,600577,1,2,4.11,1700,20230609095000,4.11,1700,20230609095000,4,7.54
6600535354000000300,6880535330110002900,20230609,2,202305181001,1,103,多策略,600569,1,2,2.02,3100,20230609095000,2.03,3100,20230609095000,4,6.79
6600535354000000400,6880535330110003500,20230609,2,202305181001,1,103,多策略,601588,1,2,2.16,3200,20230609095000,2.16,3200,20230609095000,4,7.46
6600535354250000000,6880535330110000300,20230609,1,202305181001,1,103,多策略,000813,1,2,3.07,1700,20230609095025,3.07,1700,20230609095025,4,5.63
6600535354470000000,6880535332020003300,20230609,1,202304181002,1,103,多策略,300457,1,2,16.64,2700,20230609095047,16.65,2700,20230609095047,4,48.49
6600535354560000000,6880535330110002700,20230609,1,202305181001,1,103,多策略,300457,1,2,16.64,400,20230609095056,16.65,400,20230609095056,4,7.18
6600535354640000000,6880535332020007500,20230609,2,202304181002,1,103,多策略,600717,1,1,4.68,9500,20230609095104,4.68,9500,20230609095104,4,3.5
6600535354720000000,6880535332020008700,20230609,2,202304181002,1,103,多策略,603609,1,1,9.13,8600,20230609095112,9.13,8600,20230609095112,4,6.18
6600535354740000000,6880535330110008300,20230609,2,202305181001,1,103,多策略,600990,1,1,30.1,400,20230609095114,0.0,0,20230609095114,5,0.0
6600535354740000100,6880535332020008300,20230609,2,202304181002,1,103,多策略,600990,1,1,30.1,1900,20230609095114,0.0,0,20230609095114,5,0.0
6600535354950000000,6880535330110000100,20230609,1,202305181001,1,103,多策略,000881,1,2,7.91,2500,20230609095135,7.91,2500,20230609095135,4,21.33
6600535354970000000,6880535330110001100,20230609,1,202305181001,1,103,多策略,002267,1,2,7.65,1200,20230609095137,7.65,1200,20230609095137,4,9.9
6600535354980000000,6880535332020004300,20230609,2,202304181002,1,103,多策略,603916,1,2,13.52,1200,20230609095138,13.52,1200,20230609095138,4,17.5
6600535355380000000,6880535332020009100,20230609,2,202304181002,1,103,多策略,605376,1,1,28.99,1000,20230609095218,28.99,1000,20230609095218,4,2.28
6600535355390000000,6880535332020008100,20230609,2,202304181002,1,103,多策略,600882,1,1,21.55,1300,20230609095219,21.55,1300,20230609095219,4,2.2
6600535355400000000,6880535330110006900,20230609,1,202305181001,1,103,多策略,300596,1,1,38.19,500,20230609095220,38.19,500,20230609095220,4,1.5
6600535355700000000,6880535332020003900,20230609,2,202304181002,1,103,多策略,601963,1,2,8.66,1900,20230609095250,8.66,1900,20230609095250,4,17.75
6600535355780000000,6880535332020002500,20230609,2,202304181002,1,103,多策略,600217,1,2,4.88,5900,20230609095258,4.89,5900,20230609095258,4,31.12
6600535355780000100,6880535330110003100,20230609,2,202305181001,1,103,多策略,600217,1,2,4.88,1300,20230609095258,4.89,1300,20230609095258,4,6.86
6600535355880000000,6880535332020009700,20230609,2,202304181002,1,103,多策略,688733,1,1,28.67,1030,20230609095308,28.67,1030,20230609095308,4,2.32
6600535355970000000,6880535330110000500,20230609,1,202305181001,1,103,多策略,000791,1,2,5.15,3400,20230609095317,5.15,3400,20230609095317,4,18.89
6600535356240000000,6880535332020000900,20230609,1,202304181002,1,103,多策略,002267,1,2,7.65,5000,20230609095344,7.65,5000,20230609095344,4,41.26
6600535356250000000,6880535332020010100,20230609,2,202304181002,1,103,多策略,688399,1,1,57.98,510,20230609095345,0.0,0,20230609095345,5,0.0
6600535356300000000,6880535332020000900,20230609,1,202304181002,1,103,多策略,002267,1,2,7.65,4900,20230609095350,7.65,4900,20230609095350,4,40.44
6600535356370000000,6880535332020006700,20230609,1,202304181002,1,103,多策略,300596,1,1,38.22,400,20230609095357,38.23,400,20230609095357,4,1.2
6600535356400000000,6880535332020005900,20230609,1,202304181002,1,103,多策略,002239,1,1,2.46,6100,20230609095400,2.46,6100,20230609095400,4,1.18
6600535356400000100,6880535332020000500,20230609,1,202304181002,1,103,多策略,000718,1,2,2.9,8300,20230609095400,2.9,8300,20230609095400,4,25.96
6600535356400000200,6880535332020003500,20230609,2,202304181002,1,103,多策略,601588,1,2,2.16,21900,20230609095400,2.16,21900,20230609095400,4,51.03
6600535356400000300,6880535332020000300,20230609,1,202304181002,1,103,多策略,000813,1,2,3.07,6200,20230609095400,3.07,6200,20230609095400,4,20.53
6600535356400000400,6880535332020005100,20230609,1,202304181002,1,103,多策略,000958,1,1,4.41,1200,20230609095400,0.0,0,20230609095400,5,0.0
6600535356400000500,6880535332020005500,20230609,1,202304181002,1,103,多策略,000982,1,1,1.51,9700,20230609095400,1.51,9700,20230609095400,4,1.15
6600535356400000600,6880535332020002900,20230609,2,202304181002,1,103,多策略,600569,1,2,2.02,10300,20230609095400,2.03,10300,20230609095400,4,22.55
6600535356400000700,6880535332020007300,20230609,2,202304181002,1,103,多策略,600400,1,1,3.1,4800,20230609095400,3.1,4800,20230609095400,4,1.17
6600535356400000800,6880535332020002500,20230609,2,202304181002,1,103,多策略,600217,1,2,4.9,100,20230609095400,0.0,0,20230609095400,5,0.0
6600535356400000900,6880535332020004700,20230609,1,202304181002,1,103,多策略,000035,1,1,4.61,3200,20230609095400,4.61,3200,20230609095400,4,1.16
6600535356400001000,6880535332020001300,20230609,1,202304181002,1,103,多策略,002435,1,2,4.48,2800,20230609095400,4.48,2800,20230609095400,4,13.53
6600535356400001100,6880535332020007500,20230609,2,202304181002,1,103,多策略,600717,1,1,4.66,3200,20230609095400,4.66,3200,20230609095400,4,1.17
6600535356400001200,6880535332020002700,20230609,2,202304181002,1,103,多策略,600577,1,2,4.11,11700,20230609095400,0.0,0,20230609095400,5,0.0
6600535356400001300,6880535332020002100,20230609,1,202304181002,1,103,多策略,002285,1,2,2.65,4600,20230609095400,2.65,4600,20230609095400,4,13.15
6600535356400001400,6880535332020008900,20230609,2,202304181002,1,103,多策略,603601,1,1,4.13,3600,20230609095400,4.13,3600,20230609095400,4,1.17
6600535356410000000,6880535332020009500,20230609,2,202304181002,1,103,多策略,605008,1,1,14.09,400,20230609095401,14.09,400,20230609095401,4,0.44
6600535356420000000,6880535332020008100,20230609,2,202304181002,1,103,多策略,600882,1,1,21.55,1400,20230609095402,21.55,1400,20230609095402,4,2.37
6600535356420000100,6880535332020009700,20230609,2,202304181002,1,103,多策略,688733,1,1,28.66,502,20230609095402,28.66,502,20230609095402,4,1.13
6600535356440000000,6880535332020005100,20230609,1,202304181002,1,103,多策略,000958,1,1,4.41,100,20230609095404,0.0,0,20230609095404,5,0.0
6600535356450000000,6880535332020003900,20230609,2,202304181002,1,103,多策略,601963,1,2,8.66,1000,20230609095405,8.66,1000,20230609095405,4,9.34
6600535356500000000,6880535332020005100,20230609,1,202304181002,1,103,多策略,000958,1,1,4.41,500,20230609095410,0.0,0,20230609095410,5,0.0
6600535356520000000,6880535332020008500,20230609,2,202304181002,1,103,多策略,601777,1,1,3.32,800,20230609095412,3.32,800,20230609095412,4,0.21
6600535356540000000,6880535332020000900,20230609,1,202304181002,1,103,多策略,002267,1,2,7.65,3100,20230609095414,7.65,3100,20230609095414,4,25.58
6600535356540000100,6880535330110001100,20230609,1,202305181001,1,103,多策略,002267,1,2,7.65,600,20230609095414,7.65,600,20230609095414,4,4.95
6600535356590000000,6880535332020000900,20230609,1,202304181002,1,103,多策略,002267,1,2,7.65,3500,20230609095419,7.65,3500,20230609095419,4,28.88
6600535356600000000,6880535330110002300,20230609,1,202305181001,1,103,多策略,002961,1,2,14.41,400,20230609095420,14.41,400,20230609095420,4,6.22
6600535356600000100,6880535332020000100,20230609,1,202304181002,1,103,多策略,000791,1,2,5.15,24900,20230609095420,5.15,24900,20230609095420,4,138.33
6600535356600000200,6880535332020001700,20230609,1,202304181002,1,103,多策略,002961,1,2,14.41,4100,20230609095420,14.41,4100,20230609095420,4,63.73
6600535356600000300,6880535332020000500,20230609,1,202304181002,1,103,多策略,000718,1,2,2.89,8100,20230609095420,2.89,8100,20230609095420,4,25.25
6600535356610000000,6880535330110000700,20230609,1,202305181001,1,103,多策略,000718,1,2,2.89,2500,20230609095421,2.89,2500,20230609095421,4,7.79
6600535356620000000,6880535332020000500,20230609,1,202304181002,1,103,多策略,000718,1,2,2.89,16400,20230609095422,2.89,16400,20230609095422,4,51.13
6600535356630000000,6880535332020000700,20230609,1,202304181002,1,103,多策略,000881,1,2,7.9,8100,20230609095423,7.9,8100,20230609095423,4,69.03
6600535356640000000,6880535332020002500,20230609,2,202304181002,1,103,多策略,600217,1,2,4.9,5900,20230609095424,0.0,0,20230609095424,5,0.0
6600535356650000000,6880535332020000700,20230609,1,202304181002,1,103,多策略,000881,1,2,7.9,6900,20230609095425,7.9,6900,20230609095425,4,58.8
6600535356840000000,6880535332020009700,20230609,2,202304181002,1,103,多策略,688733,1,1,28.72,528,20230609095444,28.72,528,20230609095444,4,1.19
6600535356850000000,6880535332020008500,20230609,2,202304181002,1,103,多策略,601777,1,1,3.32,400,20230609095445,3.32,400,20230609095445,4,0.1
6600535356870000000,6880535332020006700,20230609,1,202304181002,1,103,多策略,300596,1,1,38.15,1500,20230609095447,0.0,0,20230609095447,5,0.0
6600535356890000000,6880535332020005100,20230609,1,202304181002,1,103,多策略,000958,1,1,4.41,1500,20230609095449,0.0,0,20230609095449,5,0.0
6600535356900000000,6880535332020007900,20230609,2,202304181002,1,103,多策略,600869,1,1,5.18,17100,20230609095450,5.18,17100,20230609095450,4,6.97
6600535356900000100,6880535332020006700,20230609,1,202304181002,1,103,多策略,300596,1,1,38.17,700,20230609095450,38.17,700,20230609095450,4,2.1
6600535356940000000,6880535332020006700,20230609,1,202304181002,1,103,多策略,300596,1,1,38.17,700,20230609095454,38.17,700,20230609095454,4,2.1
6600535356940000100,6880535332020008500,20230609,2,202304181002,1,103,多策略,601777,1,1,3.32,900,20230609095454,3.32,900,20230609095454,4,0.24
6600535357030000000,6880535332020005300,20230609,1,202304181002,1,103,多策略,000935,1,1,16.43,700,20230609095503,16.43,700,20230609095503,4,0.91
6600535357090000000,6880535332020008500,20230609,2,202304181002,1,103,多策略,601777,1,1,3.32,500,20230609095509,3.32,500,20230609095509,4,0.13
6600535357180000000,6880535332020008500,20230609,2,202304181002,1,103,多策略,601777,1,1,3.32,1000,20230609095518,3.32,1000,20230609095518,4,0.26
6600535357190000000,6880535332020009100,20230609,2,202304181002,1,103,多策略,605376,1,1,29.04,800,20230609095519,0.0,0,20230609095519,5,0.0
6600535357200000000,6880535330110009500,20230609,2,202305181001,1,103,多策略,605376,1,1,29.04,200,20230609095520,0.0,0,20230609095520,5,0.0
6600535357240000000,6880535332020008500,20230609,2,202304181002,1,103,多策略,601777,1,1,3.32,200,20230609095524,3.32,200,20230609095524,4,0.05
6600535357270000000,6880535332020001100,20230609,1,202304181002,1,103,多策略,002038,1,2,9.74,3800,20230609095527,9.74,3800,20230609095527,4,39.92
6600535357280000000,6880535330110000900,20230609,1,202305181001,1,103,多策略,002038,1,2,9.74,700,20230609095528,9.74,700,20230609095528,4,7.35
6600535357300000000,6880535332020008500,20230609,2,202304181002,1,103,多策略,601777,1,1,3.32,100,20230609095530,3.32,100,20230609095530,4,0.03
6600535358290000000,6880535332020003700,20230609,2,202304181002,1,103,多策略,603612,1,2,17.87,2800,20230609095709,0.0,0,20230609095709,5,0.0
6600535358320000000,6880535330110004500,20230609,2,202305181001,1,103,多策略,603612,1,2,17.86,400,20230609095712,0.0,0,20230609095712,5,0.0
6600535358490000000,6880535332020009100,20230609,2,202304181002,1,103,多策略,605376,1,1,28.98,1000,20230609095729,28.97,1000,20230609095729,4,2.28
6600535358790000000,6880535332020001500,20230609,1,202304181002,1,103,多策略,002344,1,2,5.3,35800,20230609095759,5.3,35800,20230609095759,4,204.67
6600535358790000100,6880535330110001700,20230609,1,202305181001,1,103,多策略,002344,1,2,5.3,3200,20230609095759,5.3,3200,20230609095759,4,18.29
